"Campaign name","Ad Set Name","Ad name",Placement,"Delivery status","Delivery level","Ad Set Name","Amount spent (USD)","Attribution setting","CPM (cost per 1,000 impressions)",Impressions,Frequency,Reach,"CTR (Link)","Link clicks","Landing page views rate per link clicks","Result type",Results,"Cost per result","Adds to cart","Reporting starts","Reporting ends"
IG_CA_Edmonton_Sep12_7PM_C25_M_AW_EN_Feed_6-25-25,M_21-45_EN_Feed_SEP12_Edmonton_7PM_6-25-25,Video_EN_EDM_SEP12_7PM_Big_6-25-25,"Instagram Stories",not_delivering,ad,M_21-45_EN_Feed_SEP12_Edmonton_7PM_6-25-25,0.78152047,"7-day click or 1-day view",1.26255326,619,1.01976936,607,0.00323102,2,,Reach,607,1.28751313,,2025-04-01,2025-09-17
IG_CA-Edmonton_SEP12_7PM_C25_M/W-AddtoCart_EN_Feed_8-3-2025,MW_21-45_EN_Feed_SEP12_Edmonton_7PM_LPView+VideoViews_8-3-2025,Video_EN_Edmonton_SEP12_7PM_Video_EN_BabyReveal_8-3-2025,Explore,not_delivering,ad,MW_21-45_EN_Feed_SEP12_Edmonton_7PM_LPView+VideoViews_8-3-2025,0.76,"7-day click, 1-day view, or 1-day engaged-view",3.31877729,229,1.36309524,168,0.00436681,1,,"Website adds to cart",,,,2025-04-01,2025-09-17
IG_CA-Edmonton_SEP12_7PM_C25_M/W-HotIntent3_EN_Feed_9-8-2025,IG_MW_21-45_EN_Feed_SEP12_Edmonton_7PM_HotIntent_9-8-25,Flyer_EN_Edmonton_SEP14_7PM_Flyer_9-8-2025,"Instagram Stories",not_delivering,ad,IG_MW_21-45_EN_Feed_SEP12_Edmonton_7PM_HotIntent_9-8-25,0.75,"7-day click or 1-day view",12.29508197,61,1.1509434,53,0.03278689,2,,"Website adds to cart",6,0.125,6,2025-04-01,2025-09-17
IG_CA_EDM_0915_7PM_C25_LAL_CONV_LD0913,24-55_IG_CA_EDM_0915_7PM_C25_Engagament_Web_LD0913,"FlyerTonight_24-55_IG_CA_EDM_0915_7PM_C25_Engagament_Web_LD0913 - Copy 2","Instagram Reels",not_delivering,ad,24-55_IG_CA_EDM_0915_7PM_C25_Engagament_Web_LD0913,0.74,"7-day click or 1-day view",6.78899083,109,1.1010101,99,0.05504587,6,,"Website adds to cart",10,0.074,10,2025-04-01,2025-09-17
IG_CA_Edmonton_Sep12_7PM_C25_W_AW_EN_Feed_6-25-25,W_21-45_EN_Feed_SEP12_Edmonton_7PM_6-25-25,CRS_EN_EDM_SEP12_7PM_PissGuy_6-25-25,Feed,not_delivering,ad,W_21-45_EN_Feed_SEP12_Edmonton_7PM_6-25-25,0.7378882,"7-day click or 1-day view",1.65445784,446,1.0045045,444,0.0044843,2,,Reach,444,1.66191036,,2025-04-01,2025-09-17
FB_CA_Edmonton_Sep12_7PM_C25_M_AW_EN_Feed_6-25-25,M_30-50_EN_Feed_SEP12_Edmonton_7PM_6-25-25,Video_EN_EDM_SEP12_7PM_Big_6-25-25,Marketplace,not_delivering,ad,M_30-50_EN_Feed_SEP12_Edmonton_7PM_6-25-25,0.73623266,"7-day click or 1-day view",2.22426785,331,1.05414013,314,0,,,Reach,314,2.34468999,,2025-04-01,2025-09-17
FB_CA_Edmonton_Sep12_7PM_C25_W_AW_EN_Feed_6-25-25,W_30-50_EN_Feed_SEP12_Edmonton_7PM_6-25-25,Video_EN_EDM_SEP12_7PM_PissGuy_6-25-25,"Facebook Reels",not_delivering,ad,W_30-50_EN_Feed_SEP12_Edmonton_7PM_6-25-25,0.73357405,"7-day click or 1-day view",2.32143687,316,1,316,0,,,Reach,316,2.32143687,,2025-04-01,2025-09-17
FB_CA_Edmonton_Sep12_7PM_C25_M_AW_EN_Feed_6-25-25,M_30-50_EN_Feed_SEP12_Edmonton_7PM_6-25-25,CRS_EN_EDM_SEP12_7PM_PissGuy_6-25-25,"Facebook Reels",not_delivering,ad,M_30-50_EN_Feed_SEP12_Edmonton_7PM_6-25-25,0.72138728,"7-day click or 1-day view",2.04939569,352,1,352,0,,,Reach,352,2.04939569,,2025-04-01,2025-09-17
FB_CA-Edmonton_SEP12_7PM_C25_M/W-AddtoCart_EN_Feed_8-3-2025,MW_30-50_EN_Feed_SEP12_Edmonton_7PM_FBIGEngagement_8-3-25,Flyer_EN_Edmonton_SEP12_7PM_Flyer_8-3-2025,"Facebook Stories",not_delivering,ad,MW_30-50_EN_Feed_SEP12_Edmonton_7PM_FBIGEngagement_8-3-25,0.71,"7-day click or 1-day view",5.41984733,131,1.0234375,128,0.02290076,3,,"Website adds to cart",,,,2025-04-01,2025-09-17
FB_CA_Edmonton_Sep12_7PM_C25_M_AW_EN_Feed_6-25-25,M_30-50_EN_Feed_SEP12_Edmonton_7PM_6-25-25,Video_EN_EDM_SEP12_7PM_PissGuy_6-25-25,Marketplace,not_delivering,ad,M_30-50_EN_Feed_SEP12_Edmonton_7PM_6-25-25,0.70228509,"7-day click or 1-day view",1.92406875,365,1.04285714,350,0,,,Reach,350,2.00652884,,2025-04-01,2025-09-17
IG_CA-Edmonton_SEP12_7PM_C25_M/W_LPView_EN_Feed_7-8-25,MW_21-45_EN_Feed_SEP12_Edmonton_7PM_Comedy+Events+Max+Media_7-8-25,Flyer_EN_Edmonton_SEP12_7PM_Flyer_7-8-25,Explore,not_delivering,ad,MW_21-45_EN_Feed_SEP12_Edmonton_7PM_Comedy+Events+Max+Media_7-8-25,0.66,"7-day click or 1-day view",2.4,275,1.25,220,0.01454545,4,,"Landing page views",3,0.22,4,2025-04-01,2025-09-17
IG_CA_Edmonton_Sep12_7PM_C25_M_AW_EN_Feed_6-25-25,M_21-45_EN_Feed_SEP12_Edmonton_7PM_6-25-25,CRS_EN_EDM_SEP12_7PM_Big_6-25-25,Feed,not_delivering,ad,M_21-45_EN_Feed_SEP12_Edmonton_7PM_6-25-25,0.65764706,"7-day click or 1-day view",1.36441299,482,1.00626305,479,0,,,Reach,479,1.37295837,,2025-04-01,2025-09-17
IG_CA-Edmonton_SEP12_7PM_C25_M/W-AddtoCart_EN_Feed_8-22-2025,IG_MW_24-50_EN_Feed_SEP12_Edmonton_7PM_FBIGEngagement_8-3-2025,CRS_EN_Edmonton_SEP12_7PM_JobInterview_8-22-2025,Explore,not_delivering,ad,IG_MW_24-50_EN_Feed_SEP12_Edmonton_7PM_FBIGEngagement_8-3-2025,0.65005779,"7-day click, 1-day view, or 1-day engaged-view",4.06286118,160,1.23076923,130,0,,,"Website adds to cart",,,,2025-04-01,2025-09-17
IG_CA_EDM_0915_7PM_C25_LAL_CONV_LD0913,24-55_IG_CA_EDM_0915_7PM_C25_Engagament_Web_LD0913,CRS_24-55_IG_CA_EDM_0915_7PM_C25_Engagament_Web_LD0913,Feed,not_delivering,ad,24-55_IG_CA_EDM_0915_7PM_C25_Engagament_Web_LD0913,0.65,"7-day click or 1-day view",7.8313253,83,1.1369863,73,0,,,"Website adds to cart",1,0.65,1,2025-04-01,2025-09-17
FB_CA-Edmonton_SEP12_7PM_C25_M/W-HotIntent3_EN_Feed_9-8-2025,FB_MW_30-50_EN_Feed_SEP12_Edmonton_7PM_Cart+Event+Pageview_9-8-25,Flyer_EN_Edmonton_SEP14_7PM_Flyer_9-8-2025,Marketplace,not_delivering,ad,FB_MW_30-50_EN_Feed_SEP12_Edmonton_7PM_Cart+Event+Pageview_9-8-25,0.65,"7-day click or 1-day view",9.84848485,66,1.78378378,37,0,,,"Website adds to cart",2,0.325,2,2025-04-01,2025-09-17
IG_CA-Edmonton_SEP12_7PM_C25_M/W-AddtoCart_EN_Feed_8-3-2025,MW_21-45_EN_Feed_SEP12_Edmonton_7PM_FBIGEngagement_8-3-2025,Video_EN_Edmonton_SEP12_7PM_Video_EN_NotADoctor_8-3-2025,Explore,not_delivering,ad,MW_21-45_EN_Feed_SEP12_Edmonton_7PM_FBIGEngagement_8-3-2025,0.65,"7-day click, 1-day view, or 1-day engaged-view",4.0625,160,1.14285714,140,0.025,4,,"Website adds to cart",,,,2025-04-01,2025-09-17
FB_CA_Edmonton_Sep12_7PM_C25_W_AW_EN_Feed_6-25-25,W_30-50_EN_Feed_SEP12_Edmonton_7PM_6-25-25,CRS_EN_EDM_SEP12_7PM_PissGuy_6-25-25,"Facebook Reels",not_delivering,ad,W_30-50_EN_Feed_SEP12_Edmonton_7PM_6-25-25,0.64240376,"7-day click or 1-day view",2.00751174,320,1.05610561,303,0,,,Reach,303,2.12014441,,2025-04-01,2025-09-17
FB_CA_Edmonton_SEP12_7PM_C25_M/W_LPView_EN_Feed_7-8-25,MW_30-50_EN_Feed_SEP12_Edmonton_7PM_Comedy+Events+Max+Media_7-8-25,Video_EN_Edmonton_SEP12_7PM_PissGuy_7-8-25,"Facebook profile feed",inactive,ad,MW_30-50_EN_Feed_SEP12_Edmonton_7PM_Comedy+Events+Max+Media_7-8-25,0.64,"7-day click or 1-day view",2.34432234,273,1.14705882,238,0.02930403,8,,"Landing page views",8,0.08,,2025-04-01,2025-09-17
FB_CA_Edmonton_Sep12_7PM_C25_W_AW_EN_Feed_6-25-25,W_30-50_EN_Feed_SEP12_Edmonton_7PM_6-25-25,CRS_EN_EDM_SEP12_7PM_PissGuy_6-25-25,Marketplace,not_delivering,ad,W_30-50_EN_Feed_SEP12_Edmonton_7PM_6-25-25,0.60225352,"7-day click or 1-day view",1.83055781,329,1.04444444,315,0,,,Reach,315,1.91191594,,2025-04-01,2025-09-17
IG_CA_EDM_0915_7PM_C25_LAL_CONV_LD0913,24-50_IG_CA_EDM_0915_7PM_C25_LAL_Web_LD0913,CRS_24-50_IG_CA_EDM_0915_7PM_C25_LAL_Web_LD0913,"Instagram Stories",not_delivering,ad,24-50_IG_CA_EDM_0915_7PM_C25_LAL_Web_LD0913,0.6,"7-day click or 1-day view",4.61538462,130,1.07438017,121,0.03846154,5,,"Website adds to cart",10,0.06,10,2025-04-01,2025-09-17
FB_CA-Edmonton_SEP12_7PM_C25_M/W-AddtoCart_EN_Feed_8-3-2025,MW_30-50_EN_Feed_SEP12_Edmonton_7PM_LPView+VideoViews_8-3-25,Video_EN_Edmonton_SEP12_7PM_Video_EN_NotADoctor_8-3-2025,"Facebook profile feed",not_delivering,ad,MW_30-50_EN_Feed_SEP12_Edmonton_7PM_LPView+VideoViews_8-3-25,0.6,"7-day click or 1-day view",3.33333333,180,1.09756098,164,0.01111111,2,,"Website adds to cart",,,,2025-04-01,2025-09-17
FB_CA-Edmonton_SEP12_7PM_C25_M/W-AddtoCart_EN_Feed_8-3-2025,MW_30-50_EN_Feed_SEP12_Edmonton_7PM_AddToCart-Purchase_8-3-25,Video_EN_Edmonton_SEP12_7PM_Video_EN_BabyReveal_8-3-2025,"Facebook Reels",not_delivering,ad,MW_30-50_EN_Feed_SEP12_Edmonton_7PM_AddToCart-Purchase_8-3-25,0.58,"7-day click or 1-day view",5.68627451,102,1.15909091,88,0.04901961,5,,"Website adds to cart",,,,2025-04-01,2025-09-17
FB_CA_EDM_0915_7PM_C25_LAL_CONV_LD0913,30-50_FB_CA_EDM_0915_7PM_C25_Engagament_Web_LD0913,"FlyerTonight_24-55_FB_CA_EDM_0915_7PM_C25_LAL_Web_LD0913Flyer_9-8-2025 - Copy 2","Facebook Reels",not_delivering,ad,30-50_FB_CA_EDM_0915_7PM_C25_Engagament_Web_LD0913,0.57,"7-day click or 1-day view",4.9137931,116,1.08411215,107,0.03448276,4,,"Website adds to cart",4,0.1425,4,2025-04-01,2025-09-17
IG_CA_Edmonton_Sep12_7PM_C25_M_AW_EN_Feed_6-25-25,M_21-45_EN_Feed_SEP12_Edmonton_7PM_6-25-25,Flyer_EN_EDM_SEP12_7PM_MaxName_6-25-25,"Instagram Stories",not_delivering,ad,M_21-45_EN_Feed_SEP12_Edmonton_7PM_6-25-25,0.54049013,"7-day click or 1-day view",1.21186128,446,1,446,0.00224215,1,,Reach,446,1.21186128,,2025-04-01,2025-09-17
IG_CA-Edmonton_SEP12_7PM_C25_M/W-HotIntent3_EN_Feed_9-8-2025,IG_MW_21-45_EN_Feed_SEP12_Edmonton_7PM_HotIntent_9-8-25,Flyer_EN_Edmonton_SEP14_7PM_Flyer_9-8-2025,"Instagram Reels",not_delivering,ad,IG_MW_21-45_EN_Feed_SEP12_Edmonton_7PM_HotIntent_9-8-25,0.53,"7-day click or 1-day view",8.83333333,60,1.2244898,49,0.01666667,1,,"Website adds to cart",2,0.265,2,2025-04-01,2025-09-17
FB_CA_Edmonton_Sep12_7PM_C25_M_AW_EN_Feed_6-25-25,M_30-50_EN_Feed_SEP12_Edmonton_7PM_6-25-25,Video_EN_EDM_SEP12_7PM_FrenchPersian_6-25-25,Marketplace,not_delivering,ad,M_30-50_EN_Feed_SEP12_Edmonton_7PM_6-25-25,0.5218705,"7-day click or 1-day view",2.71807554,192,1.03783784,185,0,,,Reach,185,2.82092164,,2025-04-01,2025-09-17
IG_CA-Edmonton_SEP12_7PM_C25_M/W-AddtoCart_EN_Feed_8-3-2025,MW_21-45_EN_Feed_SEP12_Edmonton_7PM_AddToCart-Purchase_8-3-2025,"CRS_EN_Edmonton_SEP12_7PM_NotADoctor_8-3-2025 - Copy","Instagram Stories",not_delivering,ad,MW_21-45_EN_Feed_SEP12_Edmonton_7PM_AddToCart-Purchase_8-3-2025,0.52,"7-day click, 1-day view, or 1-day engaged-view",7.32394366,71,1.18333333,60,0,,,"Website adds to cart",,,,2025-04-01,2025-09-17
IG_CA_Edmonton_Sep12_7PM_C25_W_AW_EN_Feed_6-25-25,W_21-45_EN_Feed_SEP12_Edmonton_7PM_6-25-25,CRS_EN_EDM_SEP12_7PM_PissGuy_6-25-25,"Instagram Stories",not_delivering,ad,W_21-45_EN_Feed_SEP12_Edmonton_7PM_6-25-25,0.50217391,"7-day click or 1-day view",1.737626,289,1,289,0,,,Reach,289,1.737626,,2025-04-01,2025-09-17
IG_CA_EDM_0915_7PM_C25_LAL_CONV_LD0913,24-50_IG_CA_EDM_0915_7PM_C25_LAL_Web_LD0913,"FlyerTonight_24-55_IG_CA_EDM_0915_7PM_C25_LAL_Web_LD0913 - Copy 2","Instagram Reels",not_delivering,ad,24-50_IG_CA_EDM_0915_7PM_C25_LAL_Web_LD0913,0.5,"7-day click or 1-day view",2.95857988,169,1.01197605,167,0.07100592,12,,"Website adds to cart",8,0.0625,8,2025-04-01,2025-09-17
FB_CA-Edmonton_SEP12_7PM_C25_M/W-HotIntent3_EN_Feed_9-8-2025,"FB_MW_30-50_EN_Feed_SEP12_Edmonton_7PM_LAL_9-8-25 - Copy",CRS_EN_Edmonton_SEP12_7PM_Thai_9-8-2025,Feed,not_delivering,ad,"FB_MW_30-50_EN_Feed_SEP12_Edmonton_7PM_LAL_9-8-25 - Copy",0.49,"7-day click or 1-day view",3.88888889,126,1.125,112,0.11111111,14,,"Website adds to cart",2,0.245,2,2025-04-01,2025-09-17
FB_CA_Edmonton_Sep12_7PM_C25_W_AW_EN_Feed_6-25-25,W_30-50_EN_Feed_SEP12_Edmonton_7PM_6-25-25,Video_EN_EDM_SEP12_7PM_PissGuy_6-25-25,Marketplace,not_delivering,ad,W_30-50_EN_Feed_SEP12_Edmonton_7PM_6-25-25,0.48235006,"7-day click or 1-day view",1.49334384,323,1.04193548,310,0,,,Reach,310,1.55596794,,2025-04-01,2025-09-17
FB_CA-Edmonton_SEP12_7PM_C25_M/W-AddtoCart_EN_Feed_8-3-2025,MW_30-50_EN_Feed_SEP12_Edmonton_7PM_AddToCart-Purchase_8-3-25,Flyer_EN_Edmonton_SEP12_7PM_Flyer_8-3-2025,"Facebook Reels",not_delivering,ad,MW_30-50_EN_Feed_SEP12_Edmonton_7PM_AddToCart-Purchase_8-3-25,0.48,"7-day click or 1-day view",4.1025641,117,1.125,104,0.01709402,2,,"Website adds to cart",,,,2025-04-01,2025-09-17
IG_CA_EDM_0915_7PM_C25_LAL_CONV_LD0913,"24-55_IG_CA_EDM_0915_7PM_C25_CustomAudience_LD0913 - Copy 2",CRS_24-55_IG_CA_EDM_0915_7PM_C25_Engagament_Web_LD0913,"Instagram Stories",not_delivering,ad,"24-55_IG_CA_EDM_0915_7PM_C25_CustomAudience_LD0913 - Copy 2",0.48,"7-day click or 1-day view",5,96,1.03225806,93,0.03125,3,,"Website adds to cart",2,0.24,2,2025-04-01,2025-09-17
IG_CA-Edmonton_SEP12_7PM_C25_M/W-AddtoCart_EN_Feed_8-22-2025,IG_MW_24-50_EN_Feed_SEP12_Edmonton_7PM_FBIGEngagement_8-3-2025,Video_EN_Edmonton_SEP12_7PM_Video_EN_JobInterview_8-22-2025,Explore,not_delivering,ad,IG_MW_24-50_EN_Feed_SEP12_Edmonton_7PM_FBIGEngagement_8-3-2025,0.47008372,"7-day click, 1-day view, or 1-day engaged-view",3.88498942,121,1.59210526,76,0.00826446,1,,"Website adds to cart",1,0.47008372,1,2025-04-01,2025-09-17
FB_CA_EDM_0915_7PM_C25_LAL_CONV_LD0913,30-50_FB_CA_EDM_0915_7PM_C25_Engagament_Social_LD0913,CRS_24-50_FB_CA_EDM_0915_7PM_C25_LAL_Web_LD0913,Feed,not_delivering,ad,30-50_FB_CA_EDM_0915_7PM_C25_Engagament_Social_LD0913,0.47,"7-day click or 1-day view",5.34090909,88,1.08641975,81,0.13636364,12,,"Website adds to cart",8,0.05875,8,2025-04-01,2025-09-17
FB_CA_Edmonton_SEP12_7PM_C25_M/W_LPView_EN_Feed_7-8-25,MW_30-50_EN_Feed_SEP12_Edmonton_7PM_Comedy+Events+Max+Media_7-8-25,Video_EN_Edmonton_SEP12_7PM_NotADoctor_7-25-25,"Facebook Stories",not_delivering,ad,MW_30-50_EN_Feed_SEP12_Edmonton_7PM_Comedy+Events+Max+Media_7-8-25,0.44,"7-day click or 1-day view",4.94382022,89,1.58928571,56,0.04494382,4,,"Landing page views",1,0.44,,2025-04-01,2025-09-17
IG_CA_EDM_0915_7PM_C25_LAL_CONV_LD0913,24-50_IG_CA_EDM_0915_7PM_C25_LAL_Web_LD0913,CRS_24-50_IG_CA_EDM_0915_7PM_C25_LAL_Web_LD0913,Feed,not_delivering,ad,24-50_IG_CA_EDM_0915_7PM_C25_LAL_Web_LD0913,0.43,"7-day click or 1-day view",4.3877551,98,1.03157895,95,0,,,"Website adds to cart",,,,2025-04-01,2025-09-17
IG_CA_Edmonton_Sep12_7PM_C25_W_AW_EN_Feed_6-25-25,W_21-45_EN_Feed_SEP12_Edmonton_7PM_6-25-25,CRS_EN_EDM_SEP12_7PM_PissGuy_6-25-25,Explore,not_delivering,ad,W_21-45_EN_Feed_SEP12_Edmonton_7PM_6-25-25,0.40993789,"7-day click or 1-day view",1.75187132,234,1.01298701,231,0,,,Reach,231,1.77462289,,2025-04-01,2025-09-17
IG_CA_Edmonton_Sep12_7PM_C25_M_AW_EN_Feed_6-25-25,M_21-45_EN_Feed_SEP12_Edmonton_7PM_6-25-25,CRS_EN_EDM_SEP12_7PM_PissGuy_6-25-25,Explore,not_delivering,ad,M_21-45_EN_Feed_SEP12_Edmonton_7PM_6-25-25,0.39027027,"7-day click or 1-day view",1.46718147,266,1.00757576,264,0,,,Reach,264,1.47829648,,2025-04-01,2025-09-17
FB_CA-Edmonton_SEP12_7PM_C25_M/W-AddtoCart_EN_Feed_8-22-2025,FB_MW_30-50_EN_Feed_SEP12_Edmonton_7PM_AddToCart-Purchase_8-3-25,Video_EN_Edmonton_SEP12_7PM_Video_EN_JobInterview_8-22-2025,"Facebook Stories",not_delivering,ad,FB_MW_30-50_EN_Feed_SEP12_Edmonton_7PM_AddToCart-Purchase_8-3-25,0.3901885,"7-day click or 1-day view",11.14824277,35,1.06060606,33,0.02857143,1,,"Website adds to cart",3,0.13006283,3,2025-04-01,2025-09-17
FB_CA_Edmonton_Sep12_7PM_C25_W_AW_EN_Feed_6-25-25,W_30-50_EN_Feed_SEP12_Edmonton_7PM_6-25-25,CRS_EN_EDM_SEP12_7PM_Big_6-25-25,"Facebook Reels",not_delivering,ad,W_30-50_EN_Feed_SEP12_Edmonton_7PM_6-25-25,0.38070764,"7-day click or 1-day view",2.05787911,185,1.14197531,162,0,,,Reach,162,2.35004713,,2025-04-01,2025-09-17
FB_CA-Edmonton_SEP12_7PM_C25_M/W-AddtoCart_EN_Feed_8-3-2025,MW_30-50_EN_Feed_SEP12_Edmonton_7PM_FBIGEngagement_8-3-25,CRS_EN_Edmonton_SEP12_7PM_NotADoctor_8-3-2025,Feed,not_delivering,ad,MW_30-50_EN_Feed_SEP12_Edmonton_7PM_FBIGEngagement_8-3-25,0.38,"7-day click or 1-day view",5.27777778,72,1.10769231,65,0.02777778,2,,"Website adds to cart",,,,2025-04-01,2025-09-17
IG_CA-Edmonton_SEP12_7PM_C25_M/W_LPView_EN_Feed_7-8-25,MW_21-45_EN_Feed_SEP12_Edmonton_7PM_Comedy+Events+Max+Media_7-8-25,CRS_EN_Edmonton_SEP12_7PM_PissGuy_7-8-25,"Instagram Stories",inactive,ad,MW_21-45_EN_Feed_SEP12_Edmonton_7PM_Comedy+Events+Max+Media_7-8-25,0.37,"7-day click or 1-day view",3.08333333,120,1.15384615,104,0.025,3,,"Landing page views",2,0.185,1,2025-04-01,2025-09-17
IG_CA-Edmonton_SEP12_7PM_C25_M/W-AddtoCart_EN_Feed_8-3-2025,MW_21-45_EN_Feed_SEP12_Edmonton_7PM_FBIGEngagement_8-3-2025,Video_EN_Edmonton_SEP12_7PM_Video_EN_BabyReveal_8-3-2025,Explore,not_delivering,ad,MW_21-45_EN_Feed_SEP12_Edmonton_7PM_FBIGEngagement_8-3-2025,0.36,"7-day click, 1-day view, or 1-day engaged-view",5.07042254,71,1.20338983,59,0,,,"Website adds to cart",,,,2025-04-01,2025-09-17
FB_CA-Edmonton_SEP12_7PM_C25_M/W-AddtoCart_EN_Feed_8-3-2025,MW_30-50_EN_Feed_SEP12_Edmonton_7PM_LPView+VideoViews_8-3-25,Flyer_EN_Edmonton_SEP14_7PM_Flyer_8-3-2025,"Right column",not_delivering,ad,MW_30-50_EN_Feed_SEP12_Edmonton_7PM_LPView+VideoViews_8-3-25,0.36,"7-day click or 1-day view",0.52098408,691,3.3872549,204,0.00144718,1,,"Website adds to cart",,,,2025-04-01,2025-09-17
FB_CA_EDM_0915_7PM_C25_LAL_CONV_LD0913,30-50_FB_CA_EDM_0915_7PM_C25_LAL_Web_LD0913,CRS_24-50_FB_CA_EDM_0915_7PM_C25_LAL_Web_LD0913,Feed,not_delivering,ad,30-50_FB_CA_EDM_0915_7PM_C25_LAL_Web_LD0913,0.36,"7-day click or 1-day view",3.87096774,93,1.09411765,85,0.02150538,2,,"Website adds to cart",,,,2025-04-01,2025-09-17
FB_CA_Edmonton_Sep12_7PM_C25_W_AW_EN_Feed_6-25-25,W_30-50_EN_Feed_SEP12_Edmonton_7PM_6-25-25,CRS_EN_EDM_SEP12_7PM_Big_6-25-25,Marketplace,not_delivering,ad,W_30-50_EN_Feed_SEP12_Edmonton_7PM_6-25-25,0.35065177,"7-day click or 1-day view",1.67775966,209,1,209,0,,,Reach,209,1.67775966,,2025-04-01,2025-09-17
IG_CA_EDM_0915_7PM_C25_LAL_CONV_LD0913,24-50_IG_CA_EDM_0915_7PM_C25_LAL_Web_LD0913,Flyer_24-55_IG_CA_EDM_0915_7PM_C25_LAL_Web_LD0913,Explore,not_delivering,ad,24-50_IG_CA_EDM_0915_7PM_C25_LAL_Web_LD0913,0.34986288,"7-day click or 1-day view",2.79890304,125,1.04166667,120,0.016,2,,"Website adds to cart",1,0.34986288,1,2025-04-01,2025-09-17
IG_CA-Edmonton_SEP12_7PM_C25_M/W-AddtoCart_EN_Feed_8-22-2025,IG_MW_24-50_EN_Feed_SEP12_Edmonton_7PM_AddToCart-Purchase_8-3-2025,Video_EN_Edmonton_SEP12_7PM_Video_EN_JobInterview_8-22-2025,Explore,not_delivering,ad,IG_MW_24-50_EN_Feed_SEP12_Edmonton_7PM_AddToCart-Purchase_8-3-2025,0.3400412,"7-day click, 1-day view, or 1-day engaged-view",2.48205253,137,1.03787879,132,0,,,"Website adds to cart",,,,2025-04-01,2025-09-17
FB_CA-Edmonton_SEP12_7PM_C25_M/W-AddtoCart_EN_Feed_8-3-2025,MW_30-50_EN_Feed_SEP12_Edmonton_7PM_AddToCart-Purchase_8-3-25,Video_EN_Edmonton_SEP12_7PM_Video_EN_NotADoctor_8-3-2025,"Facebook Reels",not_delivering,ad,MW_30-50_EN_Feed_SEP12_Edmonton_7PM_AddToCart-Purchase_8-3-25,0.34,"7-day click or 1-day view",5.15151515,66,1.03125,64,0.07575758,5,,"Website adds to cart",,,,2025-04-01,2025-09-17
IG_CA_Edmonton_Sep12_7PM_C25_W_AW_EN_Feed_6-25-25,W_21-45_EN_Feed_SEP12_Edmonton_7PM_6-25-25,CRS_EN_EDM_SEP12_7PM_Big_6-25-25,Feed,not_delivering,ad,W_21-45_EN_Feed_SEP12_Edmonton_7PM_6-25-25,0.3344,"7-day click or 1-day view",1.20722022,277,1.02973978,269,0,,,Reach,269,1.24312268,,2025-04-01,2025-09-17
IG_CA_EDM_0915_7PM_C25_LAL_CONV_LD0913,"24-55_IG_CA_EDM_0915_7PM_C25_CustomAudience_LD0913 - Copy 2",CRS_24-55_IG_CA_EDM_0915_7PM_C25_Engagament_Web_LD0913,Feed,not_delivering,ad,"24-55_IG_CA_EDM_0915_7PM_C25_CustomAudience_LD0913 - Copy 2",0.33,"7-day click or 1-day view",4.23076923,78,1.02631579,76,0.01282051,1,,"Website adds to cart",1,0.33,1,2025-04-01,2025-09-17
FB_CA-Edmonton_SEP12_7PM_C25_M/W-AddtoCart_EN_Feed_8-22-2025,FB_MW_30-50_EN_Feed_SEP12_Edmonton_7PM_LPView+VideoViews_8-22-25,Flyer_EN_Edmonton_SEP14_7PM_Flyer_8-22-2025,"Facebook Notifications",not_delivering,ad,FB_MW_30-50_EN_Feed_SEP12_Edmonton_7PM_LPView+VideoViews_8-22-25,0.32005056,"7-day click or 1-day view",21.33670395,15,0,0,0,,,"Website adds to cart",,,,2025-04-01,2025-09-17
FB_CA_Edmonton_SEP12_7PM_C25_M/W_LPView_EN_Feed_7-8-25,MW_30-50_EN_Feed_SEP12_Edmonton_7PM_Comedy+Events+Max+Media_7-8-25,Video_EN_Edmonton_SEP12_7PM_NotADoctor_7-25-25,Marketplace,not_delivering,ad,MW_30-50_EN_Feed_SEP12_Edmonton_7PM_Comedy+Events+Max+Media_7-8-25,0.32,"7-day click or 1-day view",5.16129032,62,1.9375,32,0.12903226,8,,"Landing page views",,,,2025-04-01,2025-09-17
FB_CA_Edmonton_Sep12_7PM_C25_W_AW_EN_Feed_6-25-25,W_30-50_EN_Feed_SEP12_Edmonton_7PM_6-25-25,Video_EN_EDM_SEP12_7PM_FrenchPersian_6-25-25,Marketplace,not_delivering,ad,W_30-50_EN_Feed_SEP12_Edmonton_7PM_6-25-25,0.31091716,"7-day click or 1-day view",1.69900087,183,1.03977273,176,0,,,Reach,176,1.76657477,,2025-04-01,2025-09-17
FB_CA_EDM_0915_7PM_C25_LAL_CONV_LD0913,30-50_FB_CA_EDM_0915_7PM_C25_LAL_Web_LD0913,CRS_24-50_FB_CA_EDM_0915_7PM_C25_LAL_Web_LD0913,"Facebook Reels",not_delivering,ad,30-50_FB_CA_EDM_0915_7PM_C25_LAL_Web_LD0913,0.3,"7-day click or 1-day view",4.47761194,67,1.08064516,62,0.04477612,3,,"Website adds to cart",,,,2025-04-01,2025-09-17
