"Campaign name","Ad Set Name","Ad name",Placement,"Delivery status","Delivery level","Ad Set Name","Amount spent (USD)","Attribution setting","CPM (cost per 1,000 impressions)",Impressions,Frequency,Reach,"CTR (Link)","Link clicks","Landing page views rate per link clicks","Result type",Results,"Cost per result","Adds to cart","Reporting starts","Reporting ends"
"US-LA-Traffic-May2025- Black - Support",Interest-Black,"Black-CRS - Big","Native, banner & interstitial",not_delivering,ad,Interest-Black,0.02000367,"7-day click or 1-day view",5.00091787,4,0,0,0,,,"Landing page views",,,,2025-04-01,2025-09-17
"TR-Istanbul-FA-Traffic-Jun2025-Interest - 2nd-FB - Support","Interest - FB","I-Video-oghianoos - FB",Marketplace,not_delivering,ad,"Interest - FB",0.0200029,"7-day click or 1-day view",0.68975509,29,0,0,0.03448276,1,,"Landing page views",1,0.0200029,,2025-04-01,2025-09-17
"IT-Rome-Traffic-EN-MAY2025-Target - Support2",Targeted,"T-CRS - Jew Muslim","Facebook Reels",not_delivering,ad,Targeted,0.0200021,"7-day click or 1-day view",0.1818373,110,3.4375,32,0,,,"Landing page views",,,,2025-04-01,2025-09-17
"CA-Vancouver-Traffic-June2025-Interest - 2nd - Support4",Interest,"I-CRS - Father Love","Facebook Notifications",not_delivering,ad,Interest,0.02000206,"7-day click or 1-day view",2.50025715,8,1,8,0,,,"Landing page views",,,,2025-04-01,2025-09-17
"NW-Oslo-Traffic-EN-MAY2025-Target - 2nd - Support2",Targeted,"T-CRS - Jew Muslim","Facebook Notifications",not_delivering,ad,Targeted,0.02000185,"7-day click or 1-day view",2.22242823,9,1.125,8,0,,,"Landing page views",,,,2025-04-01,2025-09-17
"NW-Oslo-Traffic-EN-MAY2025-Target - 2nd - Support2","Targeted - Pageviews","T-CRS - Jew Muslim",Marketplace,not_delivering,ad,"Targeted - Pageviews",0.02000161,"7-day click or 1-day view",5.00040319,4,1,4,0.25,1,,"Landing page views",1,0.02000161,,2025-04-01,2025-09-17
"NW-Oslo-Traffic-EN-MAY2025-Target - 2nd - Support2","Targeted - Pageviews","T-CRS - Jew Muslim",Explore,not_delivering,ad,"Targeted - Pageviews",0.02000161,"7-day click or 1-day view",5.00040319,4,1,4,0,,,"Landing page views",,,,2025-04-01,2025-09-17
"TR-Istanbul-EN-Traffic-JUN2025-Target - 2ND - Support2",Targeted,"T-CRS - Jew Muslim","Instagram Stories",not_delivering,ad,Targeted,0.02000156,"7-day click or 1-day view",0.66671882,30,0,0,0.13333333,4,,"Landing page views",4,0.00500039,4,2025-04-01,2025-09-17
"SE-Gothenburg-FA-Traffic-JUN2025-Interest - Support2",Interest,"I-CRS - Testosterone","Native, banner & interstitial",not_delivering,ad,Interest,0.02000095,"7-day click or 1-day view",2.50011906,8,0,0,0,,,"Landing page views",,,,2025-04-01,2025-09-17
"TR-Istanbul-EN-Traffic-JUN2025-Target - 2ND - Support",Targeted,"T-Video-Indian Columbian",Marketplace,not_delivering,ad,Targeted,0.02000086,"7-day click or 1-day view",0.83336924,24,1,24,0,,,"Landing page views",,,,2025-04-01,2025-09-17
"SE-Stockholm-Traffic-EN-MAY2025-Target - 2nd - Support2",Targeted,"I-Video-Jew Muslim","Ads on Reels",not_delivering,ad,Targeted,0.02000075,"7-day click or 1-day view",1.05267086,19,0,0,0,,,"Landing page views",,,,2025-04-01,2025-09-17
"IT-Rome-Traffic-EN-MAY2025-Target - Support2","Targeted - PagevIews","T-CRS - Jew Muslim",Marketplace,not_delivering,ad,"Targeted - PagevIews",0.02000039,"7-day click or 1-day view",0.86958218,23,0,0,0.04347826,1,,"Landing page views",1,0.02000039,,2025-04-01,2025-09-17
"US-SanJose-Traffic-May2025-Interest - 2nd - Support2",Interest,"I-CRS - Indian Columbian","Instagram Stories",not_delivering,ad,Interest,0.02,"7-day click or 1-day view",2.5,8,1,8,0.125,1,,"Landing page views",1,0.02,,2025-04-01,2025-09-17
"US-Fresno-Traffic-MAY2025-Target - Support3",Targeted,"T-CRS - Old Lady","Instagram Stories",not_delivering,ad,Targeted,0.02,"7-day click or 1-day view",4,5,1.66666667,3,0,,,"Landing page views",,,,2025-04-01,2025-09-17
"US-SF-Traffic-MAY2025-Interest - 2nd - Support",Interest,I-Flyer,"Facebook Stories",not_delivering,ad,Interest,0.02,"7-day click or 1-day view",3.33333333,6,1,6,0,,,"Landing page views",,,,2025-04-01,2025-09-17
FB_US_Portland_SEP6_7PM_C25_W_Leads_EN_Feed_7-3-25,W_30-50_EN_Feed_SEP6_Portland_7PM_Comedy+Events_7-3-25,"Video_EN_PORT_SEP6_7PM_PissGuy_7-2-25 - Copy","Facebook Stories",not_delivering,ad,W_30-50_EN_Feed_SEP6_Portland_7PM_Comedy+Events_7-3-25,0.02,"7-day click, 1-day view, or 1-day engaged-view",20,1,1,1,0,,,"Website leads",,,,2025-04-01,2025-09-17
"US-SanJose-Traffic-May2025-Interest - 2nd - Support2",Interest,"I-CRS - Indian Columbian",Marketplace,not_delivering,ad,Interest,0.02,"7-day click or 1-day view",6.66666667,3,1,3,0,,,"Landing page views",,,,2025-04-01,2025-09-17
"SE-Stockholm-EN-Traffic-MAY2025-Target- 2nd - Support",Target-Pageview,T-Flyer,Marketplace,not_delivering,ad,Target-Pageview,0.02,"7-day click or 1-day view",4,5,1,5,0,,,"Landing page views",,,,2025-04-01,2025-09-17
"TR-Istanbul-FA-Traffic-Jun2025-Interest - 2nd-FB - Support","Interest - FB",I-Video-Promo,"Feed: video feeds",not_delivering,ad,"Interest - FB",0.02,"7-day click or 1-day view",1,20,1.11111111,18,0.1,2,,"Landing page views",1,0.02,,2025-04-01,2025-09-17
"SE-Gothenburg-FA-Traffic-JUN2025-Interest - Support2",Interest,I-Flyer,"Facebook profile feed",not_delivering,ad,Interest,0.02,"7-day click or 1-day view",6.66666667,3,0,0,0,,,"Landing page views",,,,2025-04-01,2025-09-17
"SE-Stockholm-EN-Traffic-MAY2025-Interest - 2nd - Support3",Interest,"I-Video-Blind Liar","Facebook Stories",not_delivering,ad,Interest,0.02,"7-day click or 1-day view",5,4,1,4,0,,,"Landing page views",,,,2025-04-01,2025-09-17
"NW-Oslo-Traffic-EN-MAY2025-Target - 2nd - Support2","Targeted - Pageviews",T-Flyer,Explore,not_delivering,ad,"Targeted - Pageviews",0.02,"7-day click or 1-day view",1.53846154,13,1.18181818,11,0.07692308,1,,"Landing page views",1,0.02,,2025-04-01,2025-09-17
FB_US_Portland_SEP6_7PM_C25_M_Leads_EN_Feed_7-3-25,M_30-50_EN_Feed_SEP6_Portland_7PM_BrandMaxAmini_7-3-25,"Flyer_EN_PORT_SEP6_7PM_PissGuy_7-2-25 - Copy","Facebook Notifications",not_delivering,ad,M_30-50_EN_Feed_SEP6_Portland_7PM_BrandMaxAmini_7-3-25,0.02,"7-day click, 1-day view, or 1-day engaged-view",10,2,1,2,0,,,"Website leads",,,,2025-04-01,2025-09-17
"SE-Gothenburg-FA-Traffic-JUN2025-Interest - Support2",Interest,I-Flyer,"Explore home",not_delivering,ad,Interest,0.02,"7-day click or 1-day view",0.51282051,39,1.21875,32,0,,,"Landing page views",,,,2025-04-01,2025-09-17
"SE-Stockholm-EN-Traffic-MAY2025-Interest - 2nd - Support2",Interest,"I-CRS - Indian Columbian","Instagram Stories",not_delivering,ad,Interest,0.02,"7-day click or 1-day view",5,4,1,4,0,,,"Landing page views",,,,2025-04-01,2025-09-17
"SE-Stockholm-FA-Traffic-Jun2025-Target - Support2",Targeted,T-Flyer,Marketplace,not_delivering,ad,Targeted,0.02,"7-day click or 1-day view",2.5,8,4,2,0,,,"Landing page views",,,,2025-04-01,2025-09-17
ES-Madrid-EN-Traffic-MAY2025-Target-Support,Targeted,"T-CRS - Big","Facebook Notifications",not_delivering,ad,Targeted,0.02,"7-day click or 1-day view",5,4,1,4,0,,,"Landing page views",,,,2025-04-01,2025-09-17
"US-Fresno-Traffic-MAY2025-Interest - Support3",Interest,Black-Promovideo,"In-stream reels",not_delivering,ad,Interest,0.02,"7-day click or 1-day view",5,4,1,4,0,,,"Landing page views",,,,2025-04-01,2025-09-17
"ES-Madrid-EN-Traffic-MAY2025-Interest - Support",Interest,I-Flyer,"Facebook Reels",not_delivering,ad,Interest,0.02,"7-day click or 1-day view",1,20,1.11111111,18,0.2,4,,"Landing page views",4,0.005,,2025-04-01,2025-09-17
FB_US_Portland_SEP6_7PM_C25_MW_LPView_EN_Feed_7-10-25,WM_30-50_EN_Feed_SEP6_Portland_7PM_Comedy+EventsMaxMedia_7-10-25,CRS_EN_PORT_SEP6_7PM_PissGuy_7-10-25,Marketplace,not_delivering,ad,WM_30-50_EN_Feed_SEP6_Portland_7PM_Comedy+EventsMaxMedia_7-10-25,0.02,"7-day click or 1-day view",20,1,0,0,0,,,"Landing page views",,,,2025-04-01,2025-09-17
"US-Phoenix-Traffic-Apr2025-Interest - Support2",Interest,I-Video1,"Facebook Reels",not_delivering,ad,Interest,0.02,"7-day click or 1-day view",10,2,1,2,0,,,"Landing page views",,,,2025-04-01,2025-09-17
"TR-Istanbul-EN-Traffic-MAY2025-Interest - 2ND - Support",Interest,I-Flyer,"Facebook Stories",not_delivering,ad,Interest,0.02,"7-day click or 1-day view",1.05263158,19,1.05555556,18,0.05263158,1,,"Landing page views",,,,2025-04-01,2025-09-17
"TR-Istanbul-EN-Traffic-MAY2025-Interest - 2ND - Support",Interest,I-Flyer,Explore,not_delivering,ad,Interest,0.02,"7-day click or 1-day view",0.41666667,48,1,48,0.02083333,1,,"Landing page views",,,,2025-04-01,2025-09-17
"IT-Rome-Traffic-EN-MAY2025-Target - Support2",Targeted,"T-CRS - Job Interview","Facebook Reels",not_delivering,ad,Targeted,0.02,"7-day click or 1-day view",0.44444444,45,2.25,20,0.02222222,1,,"Landing page views",,,,2025-04-01,2025-09-17
"SE-Stockholm-Traffic-EN-MAY2025-Target - 2nd - Support2",Targeted,"T-CRS - Indian Columbian","Facebook Reels",not_delivering,ad,Targeted,0.02,"7-day click or 1-day view",1.25,16,1.06666667,15,0.0625,1,,"Landing page views",,,,2025-04-01,2025-09-17
"US-LA-Traffic-May2025-All -Support3",Targeted,"T-CRS - Sergeant","Instagram Stories",not_delivering,ad,Targeted,0.02,"7-day click or 1-day view",5,4,1,4,0,,,"Landing page views",,,,2025-04-01,2025-09-17
"SE-Stockholm-EN-Traffic-MAY2025-Target- 2nd - Support",Target-Pageview,"T-CRS - Blind Liar","Instagram Stories",not_delivering,ad,Target-Pageview,0.02,"7-day click or 1-day view",6.66666667,3,1,3,0,,,"Landing page views",,,,2025-04-01,2025-09-17
"US-Phoenix-Traffic-Apr2025-Target - Support",Targeted,"T-CRS - 911",Marketplace,not_delivering,ad,Targeted,0.02,"7-day click or 1-day view",6.66666667,3,1.5,2,0,,,"Landing page views",,,,2025-04-01,2025-09-17
"SE-Stockholm-EN-Traffic-MAY2025-Interest - 2nd - Support2",Interest,"I-CRS - GYNCO","Instagram Stories",not_delivering,ad,Interest,0.02,"7-day click or 1-day view",6.66666667,3,0,0,0,,,"Landing page views",,,,2025-04-01,2025-09-17
"US-Phoenix-Traffic-Apr2025-Target - Support",Targeted,"T-CRS - 911","Instagram Stories",not_delivering,ad,Targeted,0.02,"7-day click or 1-day view",10,2,1,2,0,,,"Landing page views",,,,2025-04-01,2025-09-17
"ES-Madrid-EN-Traffic-MAY2025-Interest - Support",Interest,"I-CRS - Indian Columbian",Explore,not_delivering,ad,Interest,0.02,"7-day click or 1-day view",4,5,1,5,0.2,1,,"Landing page views",1,0.02,,2025-04-01,2025-09-17
"SE-Stockholm-Traffic-EN-MAY2025-Target - 2nd - Support2",Targeted,"T-CRS - Jew Muslim","Instagram Stories",not_delivering,ad,Targeted,0.02,"7-day click or 1-day view",3.33333333,6,1.5,4,0,,,"Landing page views",,,,2025-04-01,2025-09-17
"US-Phoenix-Traffic-Apr2025-Target - Support2",Targeted,"T-CRS - Big",Explore,not_delivering,ad,Targeted,0.02,"7-day click or 1-day view",2,10,2.5,4,0,,,"Landing page views",,,,2025-04-01,2025-09-17
"SE-Stockholm-Traffic-EN-MAY2025-Target - 2nd - Support2",Targeted,"T-CRS - Indian Columbian","Facebook Notifications",not_delivering,ad,Targeted,0.02,"7-day click or 1-day view",2,10,1.42857143,7,0,,,"Landing page views",,,,2025-04-01,2025-09-17
"IT-Rome-Traffic-EN-MAY2025-Target - Support2",Targeted,"T-Video-Nor Names","Search results",not_delivering,ad,Targeted,0.02,"7-day click or 1-day view",1.17647059,17,1.13333333,15,0,,,"Landing page views",,,,2025-04-01,2025-09-17
"TR-Istanbul-EN-Traffic-JUN2025-Target - 2ND - Support2",Targeted,"T-CRS - GYNCO","Facebook Reels",not_delivering,ad,Targeted,0.02,"7-day click or 1-day view",0.14705882,136,1.33333333,102,0.00735294,1,,"Landing page views",,,,2025-04-01,2025-09-17
"IT-Rome-Traffic-EN-MAY2025-Target - Support2",Targeted,"T-Video-Nor Names","Feed: video feeds",not_delivering,ad,Targeted,0.02,"7-day click or 1-day view",1.05263158,19,1.1875,16,0.10526316,2,,"Landing page views",2,0.01,,2025-04-01,2025-09-17
"SE-Stockholm-EN-Traffic-MAY2025-Interest - 2nd - Support- FB",Interest-FB,"I-Video-Blind Liar","Feed: video feeds",not_delivering,ad,Interest-FB,0.02,"7-day click or 1-day view",6.66666667,3,1,3,0,,,"Landing page views",,,,2025-04-01,2025-09-17
"NW-Oslo-EN-Traffic-MAY2025-Interest - 2nd - Support",Interest,"I-CRS - Indian Columbian",Feed,not_delivering,ad,Interest,0.02,"7-day click or 1-day view",1.42857143,14,1.07692308,13,0,,,"Landing page views",,,,2025-04-01,2025-09-17
"BHZ-Ggsh-FA-Traffic-May2025-Target - Clicks - Support",Targeted,T-Flyer,"Profile reels",not_delivering,ad,Targeted,0.02,"7-day click or 1-day view",1.05263158,19,1,19,0,,,"Link clicks",,,,2025-04-01,2025-09-17
"GR-Athen-Traffic-EN-MAY2025-Target - Support2",Targeted,"T-CRS - Shady Friends",Marketplace,not_delivering,ad,Targeted,0.02,"7-day click or 1-day view",6.66666667,3,1,3,0,,,"Landing page views",,,,2025-04-01,2025-09-17
FB_US_Portland_SEP6_7PM_C25_W_LPView_EN_Feed_7-1-25,W_30-50_EN_Feed_SEP6_Portland_7PM_MediaLover_7-1-25,Flyer_EN_PORT_SEP6_7PM_Flyer_7-1-25,"Facebook Reels",not_delivering,ad,W_30-50_EN_Feed_SEP6_Portland_7PM_MediaLover_7-1-25,0.02,"7-day click or 1-day view",2.22222222,9,1,9,0.22222222,2,,"Landing page views",2,0.01,2,2025-04-01,2025-09-17
"US-Fresno-Traffic-MAY2025-Target - Support3",Targeted,"T-CRS - Mexican BF",Explore,not_delivering,ad,Targeted,0.02,"7-day click or 1-day view",3.33333333,6,0,0,0.16666667,1,,"Landing page views",,,,2025-04-01,2025-09-17
IG_US_Portland_SEP6_7PM_C25_W_Leads_EN_Feed_7-2-25,W_21-45_EN_Feed_SEP6_Portland_7PM_MediaLover_7-3-25,Video_EN_PORT_SEP6_7PM_PissGuy_7-3-25,"Instagram Reels",not_delivering,ad,W_21-45_EN_Feed_SEP6_Portland_7PM_MediaLover_7-3-25,0.02,"7-day click, 1-day view, or 1-day engaged-view",6.66666667,3,1,3,0,,,"Website leads",,,,2025-04-01,2025-09-17
"CA-Vancouver-Traffic-June2025-Interest - 2nd - Support3",Interest,"I-CRS - Big","Facebook Reels",not_delivering,ad,Interest,0.02,"7-day click or 1-day view",1.05263158,19,1.1875,16,0,,,"Landing page views",,,,2025-04-01,2025-09-17
"NW-Oslo-Traffic-EN-MAY2025-Target - 2nd - Support",Targeted,T-Flyer,Explore,not_delivering,ad,Targeted,0.02,"7-day click or 1-day view",4,5,1,5,0.2,1,,"Landing page views",,,,2025-04-01,2025-09-17
"SE-Stockholm-Traffic-EN-MAY2025-Target - 2nd - Support3",Targeted,"T-CRS - ItalianWife","Instagram Stories",not_delivering,ad,Targeted,0.02,"7-day click or 1-day view",2.85714286,7,1,7,0,,,"Landing page views",,,,2025-04-01,2025-09-17
"US-Fresno-Traffic-MAY2025-Interest - Support4",Interest,I-Flyer,Feed,not_delivering,ad,Interest,0.02,"7-day click or 1-day view",2.22222222,9,1.125,8,0.11111111,1,,"Landing page views",,,,2025-04-01,2025-09-17
"SE-Stockholm-FA-Traffic-MAY2025-Interest - Support2",Interest,"I-CRS - Dry Market","Facebook Reels",inactive,ad,Interest,0.02,"7-day click or 1-day view",2.5,8,1,8,0.125,1,,"Landing page views",,,,2025-04-01,2025-09-17
"US-Phoenix-Traffic-Apr2025-Interest - Support2",Interest,I-Flyer,"Facebook Stories",not_delivering,ad,Interest,0.02,"7-day click or 1-day view",2.5,8,1.33333333,6,0,,,"Landing page views",,,,2025-04-01,2025-09-17
FB_US_Portland_SEP6_7PM_C25_M_Leads_EN_Feed_7-3-25,M_30-50_EN_Feed_SEP6_Portland_7PM_Comedy+Events_7-3-25,Flyer_EN_PORT_SEP6_7PM_PissGuy_7-3-25,Marketplace,not_delivering,ad,M_30-50_EN_Feed_SEP6_Portland_7PM_Comedy+Events_7-3-25,0.02,"7-day click, 1-day view, or 1-day engaged-view",3.33333333,6,1.5,4,0,,,"Website leads",,,,2025-04-01,2025-09-17
FB_US_Portland_SEP6_7PM_C25_M_Leads_EN_Feed_7-3-25,M_30-50_EN_Feed_SEP6_Portland_7PM_BrandMaxAmini_7-3-25,"Video_EN_PORT_SEP6_7PM_PissGuy_7-2-25 - Copy","Facebook Stories",not_delivering,ad,M_30-50_EN_Feed_SEP6_Portland_7PM_BrandMaxAmini_7-3-25,0.02,"7-day click, 1-day view, or 1-day engaged-view",20,1,1,1,0,,,"Website leads",,,,2025-04-01,2025-09-17
"SE-Stockholm-EN-Traffic-MAY2025-Target- 2nd - Support",Target-Pageview,"T-CRS - Russian Best Friend","Facebook Notifications",not_delivering,ad,Target-Pageview,0.02,"7-day click or 1-day view",10,2,1,2,0,,,"Landing page views",,,,2025-04-01,2025-09-17
"GR-Athen-EN-Traffic-MAY2025-Interest - Support2",Interest,"I-CRS - Nor.Names","Instagram Stories",not_delivering,ad,Interest,0.02,"7-day click or 1-day view",2,10,2.5,4,0,,,"Landing page views",,,,2025-04-01,2025-09-17
IG_US_Portland_SEP6_7PM_C25_M_Leads_EN_Feed_7-3-25,M_21-45_EN_Feed_SEP6_Portland_7PM_BrandMaxAmini_7-2-25,"CRS_EN_PORT_SEP6_7PM_PissGuy_7-2-25 - Copy","Instagram Stories",not_delivering,ad,M_21-45_EN_Feed_SEP6_Portland_7PM_BrandMaxAmini_7-2-25,0.02,"7-day click, 1-day view, or 1-day engaged-view",6.66666667,3,1,3,0,,,"Website leads",,,,2025-04-01,2025-09-17
"US-SanJose-Traffic-May2025-Interest - 2nd - Support",Interest,"I-CRS - BlackGirl","Facebook Reels",not_delivering,ad,Interest,0.02,"7-day click or 1-day view",5,4,1,4,0,,,"Landing page views",,,,2025-04-01,2025-09-17
FB_US_Portland_SEP6_7PM_C25_W_LPView_EN_Feed_7-1-25,W_30-50_EN_Feed_SEP6_Portland_7PM_AdditionalInterest_7-1-25,Flyer_EN_PORT_SEP6_7PM_Flyer_7-1-25,"Facebook Reels",not_delivering,ad,W_30-50_EN_Feed_SEP6_Portland_7PM_AdditionalInterest_7-1-25,0.02,"7-day click or 1-day view",5,4,1.33333333,3,0.25,1,,"Landing page views",1,0.02,1,2025-04-01,2025-09-17
"US-Phoenix-Traffic-Apr2025-Target - Support2",Targeted,"T-CRS - Fire Fighter","Instagram Stories",not_delivering,ad,Targeted,0.02,"7-day click or 1-day view",2.5,8,1,8,0,,,"Landing page views",,,,2025-04-01,2025-09-17
FB_US_Portland_SEP6_7PM_C25_W_LPView_EN_Feed_7-1-25,W_30-50_EN_Feed_SEP6_Portland_7PM_MediaLover_7-1-25,"CRS_EN_PORT_SEP6_7PM_PissGuy_7-1-25 - Copy 2","Facebook Reels",not_delivering,ad,W_30-50_EN_Feed_SEP6_Portland_7PM_MediaLover_7-1-25,0.02,"7-day click or 1-day view",5,4,2,2,0,,,"Landing page views",,,,2025-04-01,2025-09-17
"US-Fresno-Traffic-MAY2025-Target - Support4",Targeted,T-Flyer,"Facebook Stories",not_delivering,ad,Targeted,0.02,"7-day click or 1-day view",6.66666667,3,1,3,0,,,"Landing page views",,,,2025-04-01,2025-09-17
"US-LA-Traffic-May2025-All -Support3",Targeted,"T-CRS - Big","Facebook Reels",not_delivering,ad,Targeted,0.02,"7-day click or 1-day view",0.76923077,26,1.44444444,18,0.03846154,1,,"Landing page views",,,,2025-04-01,2025-09-17
"NW-Oslo-EN-Traffic-MAY2025-Interest - 2nd - Support2",Interest,"I-CRS - Jew Muslim","Facebook Reels",not_delivering,ad,Interest,0.02,"7-day click or 1-day view",2.85714286,7,1,7,0,,,"Landing page views",,,,2025-04-01,2025-09-17
"SE-Gothenburg-FA-Traffic-JUN2025-Interest - Support",Interest,I-Flyer,"Ads on Reels",not_delivering,ad,Interest,0.02,"7-day click or 1-day view",1.81818182,11,1.1,10,0,,,"Landing page views",,,,2025-04-01,2025-09-17
FB_US_Portland_SEP6_7PM_C25_W_Leads_EN_Feed_7-3-25,W_30-50_EN_Feed_SEP6_Portland_7PM_AdditionalInterest_7-3-25,Video_EN_PORT_SEP6_7PM_PissGuy_7-2-25,"Facebook profile feed",not_delivering,ad,W_30-50_EN_Feed_SEP6_Portland_7PM_AdditionalInterest_7-3-25,0.02,"7-day click, 1-day view, or 1-day engaged-view",6.66666667,3,1,3,0,,,"Website leads",,,,2025-04-01,2025-09-17
FB_US_Portland_SEP6_7PM_C25_MW_LPView_EN_Feed_7-10-25,WM_30-50_EN_Feed_SEP6_Portland_7PM_Comedy+EventsMaxMedia_7-10-25,Video_EN_PORT_SEP6_7PM_PissGuy_7-10-25,"Feed: video feeds",not_delivering,ad,WM_30-50_EN_Feed_SEP6_Portland_7PM_Comedy+EventsMaxMedia_7-10-25,0.02,"7-day click or 1-day view",5,4,1.33333333,3,0,,,"Landing page views",,,,2025-04-01,2025-09-17
"IT-Rome-Traffic-EN-MAY2025-Target - Support2","Targeted - PagevIews","T-Video-Nor Names","Ads on Reels",not_delivering,ad,"Targeted - PagevIews",0.02,"7-day click or 1-day view",1.66666667,12,2,6,0,,,"Landing page views",,,,2025-04-01,2025-09-17
FB_US_Portland_SEP6_7PM_C25_MW_LPView_EN_Feed_7-10-25,WM_30-50_EN_Feed_SEP6_Portland_7PM_Comedy+EventsMaxMedia_7-10-25,Video_EN_PORT_SEP6_7PM_PissGuy_7-10-25,"Facebook Stories",not_delivering,ad,WM_30-50_EN_Feed_SEP6_Portland_7PM_Comedy+EventsMaxMedia_7-10-25,0.02,"7-day click or 1-day view",5,4,1,4,0,,,"Landing page views",,,,2025-04-01,2025-09-17
"US-Fresno-Traffic-May2025- Black - Support",Interest-Black,"Black-CRS - Black Girl",Feed,not_delivering,ad,Interest-Black,0.02,"7-day click or 1-day view",2.5,8,1,8,0.125,1,,"Landing page views",1,0.02,,2025-04-01,2025-09-17
"US-Phoenix-Traffic-Apr2025-Interest - Support2",Interest,I-Video,"Instagram Stories",not_delivering,ad,Interest,0.02,"7-day click or 1-day view",2.5,8,1,8,0,,,"Landing page views",,,,2025-04-01,2025-09-17
"IT-Rome-Traffic-EN-MAY2025-Target - Support",Targeted,"T-CRS - Indian Columbian","Instagram Stories",not_delivering,ad,Targeted,0.02,"7-day click or 1-day view",2.22222222,9,1,9,0.22222222,2,,"Landing page views",1,0.02,,2025-04-01,2025-09-17
FB_US_Portland_SEP6_7PM_C25_W_Leads_EN_Feed_7-3-25,W_30-50_EN_Feed_SEP6_Portland_7PM_AdditionalInterest_7-3-25,Video_EN_PORT_SEP6_7PM_PissGuy_7-2-25,Marketplace,not_delivering,ad,W_30-50_EN_Feed_SEP6_Portland_7PM_AdditionalInterest_7-3-25,0.02,"7-day click, 1-day view, or 1-day engaged-view",20,1,1,1,0,,,"Website leads",,,,2025-04-01,2025-09-17
FB_US_Portland_SEP6_7PM_C25_W_Leads_EN_Feed_7-3-25,W_30-50_EN_Feed_SEP6_Portland_7PM_AdditionalInterest_7-3-25,CRS_EN_PORT_SEP6_7PM_PissGuy_7-2-25,Marketplace,not_delivering,ad,W_30-50_EN_Feed_SEP6_Portland_7PM_AdditionalInterest_7-3-25,0.02,"7-day click, 1-day view, or 1-day engaged-view",10,2,1,2,0,,,"Website leads",,,,2025-04-01,2025-09-17
IG_US_Portland_SEP6_7PM_C25_M_Leads_EN_Feed_7-3-25,M_21-45_EN_Feed_SEP6_Portland_7PM_Comedy+Events_7-3-25,CRS_EN_PORT_SEP6_7PM_PissGuy_7-3-25,"Instagram Stories",not_delivering,ad,M_21-45_EN_Feed_SEP6_Portland_7PM_Comedy+Events_7-3-25,0.02,"7-day click, 1-day view, or 1-day engaged-view",6.66666667,3,1,3,0,,,"Website leads",,,,2025-04-01,2025-09-17
"NW-Oslo-Traffic-EN-MAY2025-Target - 2nd - Support2","Targeted - Pageviews","T-CRS - French Persian","Facebook Notifications",not_delivering,ad,"Targeted - Pageviews",0.02,"7-day click or 1-day view",5,4,1,4,0,,,"Landing page views",,,,2025-04-01,2025-09-17
ES-Madrid-EN-Traffic-MAY2025-Target-Support,Targeted,"T-CRS - French Persian","Facebook Reels",not_delivering,ad,Targeted,0.02,"7-day click or 1-day view",1,20,1.66666667,12,0,,,"Landing page views",,,,2025-04-01,2025-09-17
"NW-Oslo-Traffic-EN-MAY2025-Target - 2nd - Support2","Targeted - Pageviews","T-CRS - French Persian",Marketplace,not_delivering,ad,"Targeted - Pageviews",0.02,"7-day click or 1-day view",4,5,1,5,0,,,"Landing page views",,,,2025-04-01,2025-09-17
"US-Phoenix-Traffic-Apr2025-Target - Support",Targeted,T-Flyer,"Facebook Stories",not_delivering,ad,Targeted,0.02,"7-day click or 1-day view",4,5,1.25,4,0,,,"Landing page views",,,,2025-04-01,2025-09-17
"US-Phoenix-Traffic-Apr2025-Interest - Support2",Interest,I-Video,"Facebook Stories",not_delivering,ad,Interest,0.02,"7-day click or 1-day view",6.66666667,3,1.5,2,0,,,"Landing page views",,,,2025-04-01,2025-09-17
FB_US_Portland_SEP6_7PM_C25_M_Leads_EN_Feed_7-3-25,M_30-50_EN_Feed_SEP6_Portland_7PM_AdditionalInterest_7-3-25,Flyer_EN_PORT_SEP6_7PM_PissGuy_7-2-25,"Facebook profile feed",not_delivering,ad,M_30-50_EN_Feed_SEP6_Portland_7PM_AdditionalInterest_7-3-25,0.02,"7-day click, 1-day view, or 1-day engaged-view",6.66666667,3,1,3,0,,,"Website leads",,,,2025-04-01,2025-09-17
ES-Madrid-EN-Traffic-MAY2025-Target-Support,Targeted,"T-Promo Video","Explore home",not_delivering,ad,Targeted,0.02,"7-day click or 1-day view",1.66666667,12,1,12,0,,,"Landing page views",,,,2025-04-01,2025-09-17
"US-Fresno-Traffic-MAY2025-Interest - Support2",Interest,"I-CRS - FireFighter",Marketplace,not_delivering,ad,Interest,0.02,"7-day click or 1-day view",6.66666667,3,1,3,0.33333333,1,,"Landing page views",,,,2025-04-01,2025-09-17
ES-Madrid-EN-Traffic-MAY2025-Target-Support,Targeted,"T-Promo Video","In-stream reels",not_delivering,ad,Targeted,0.02,"7-day click or 1-day view",1.11111111,18,1.28571429,14,0,,,"Landing page views",,,,2025-04-01,2025-09-17
"TR-Istanbul-EN-Traffic-MAY2025-Interest - 2ND - Support",Interest,"I-CRS - Job Interview","Instagram Stories",not_delivering,ad,Interest,0.02,"7-day click or 1-day view",0.29850746,67,1.675,40,0.04477612,3,,"Landing page views",3,0.00666667,,2025-04-01,2025-09-17
