"Reporting starts","Reporting ends","Campaign name",Platform,Placement,"Device platform","Impression device","Campaign Delivery","Ad set budget","Ad set budget type","Amount spent (USD)","Attribution setting","CPM (cost per 1,000 impressions) (USD)",Impressions,Frequency,Reach,"CTR (Link)","Link clicks",Results,"Result indicator","Cost per results",Ends
2025-04-01,2025-09-17,US-Columbus-SignUp-EN-OCT2025-Target,Facebook,Feed,"Mobile web","Android Smartphone",inactive,10,Daily,0.840211,"7-day click or 1-day view",3.637278,231,2.8875,80,0.03896104,9,8,actions:landing_page_view,0.10502642,2025-10-26
2025-04-01,2025-09-17,US-Columbus-SignUp-EN-OCT2025-Target,Facebook,Feed,"Mobile web",iPad,inactive,10,Daily,0.030008,"7-day click or 1-day view",2.143396,14,1,14,0,,,,,2025-10-26
2025-04-01,2025-09-17,US-Columbus-SignUp-EN-OCT2025-Target,Facebook,Feed,"Mobile web",iPhone,inactive,10,Daily,1.71043,"7-day click or 1-day view",4.091938,418,2.902778,144,0.04066986,17,14,actions:landing_page_view,0.12217358,2025-10-26
2025-04-01,2025-09-17,US-Columbus-SignUp-EN-OCT2025-Target,Facebook,"In-stream reels",In-app,"Android Smartphone",inactive,10,Daily,0.010003,"7-day click or 1-day view",0.232617,43,2.6875,16,0,,,,,2025-10-26
2025-04-01,2025-09-17,US-Columbus-SignUp-EN-OCT2025-Target,Facebook,"In-stream reels",In-app,iPhone,inactive,10,Daily,0.230058,"7-day click or 1-day view",0.845801,272,2.833333,96,0,,,,,2025-10-26
2025-04-01,2025-09-17,US-Columbus-SignUp-EN-OCT2025-Target,Facebook,Marketplace,In-app,"Android Smartphone",inactive,10,Daily,0.790199,"7-day click or 1-day view",4.137166,191,2.984375,64,0.03141361,6,4,actions:landing_page_view,0.19754969,2025-10-26
2025-04-01,2025-09-17,US-Columbus-SignUp-EN-OCT2025-Target,Facebook,Marketplace,In-app,"Android Tablet",inactive,10,Daily,0.020005,"7-day click or 1-day view",3.334172,6,0,0,0,,,,,2025-10-26
2025-04-01,2025-09-17,US-Columbus-SignUp-EN-OCT2025-Target,Facebook,Marketplace,In-app,iPad,inactive,10,Daily,0,"7-day click or 1-day view",0,2,0,0,0,,,,,2025-10-26
2025-04-01,2025-09-17,US-Columbus-SignUp-EN-OCT2025-Target,Facebook,Marketplace,In-app,iPhone,inactive,10,Daily,3.390853,"7-day click or 1-day view",5.240885,647,2.128289,304,0.01854714,12,8,actions:landing_page_view,0.4238566,2025-10-26
2025-04-01,2025-09-17,US-Columbus-SignUp-EN-OCT2025-Target,Facebook,"Right column",Desktop,Desktop,inactive,10,Daily,0.050013,"7-day click or 1-day view",0.390723,128,4,32,0.0078125,1,,,,2025-10-26
2025-04-01,2025-09-17,US-Columbus-SignUp-EN-OCT2025-Target,Facebook,"Search results",In-app,iPhone,inactive,10,Daily,0,"7-day click or 1-day view",0,2,0,0,0,,,,,2025-10-26
2025-04-01,2025-09-17,US-Columbus-SignUp-EN-OCT2025-Target,Facebook,"Feed: video feeds",In-app,"Android Smartphone",inactive,10,Daily,0.010003,"7-day click or 1-day view",10.002516,1,1,1,0,,,,,2025-10-26
2025-04-01,2025-09-17,US-Columbus-SignUp-EN-OCT2025-Target,Facebook,"Feed: video feeds",In-app,"Android Tablet",inactive,10,Daily,0.010003,"7-day click or 1-day view",10.002516,1,0,0,0,,,,,2025-10-26
2025-04-01,2025-09-17,US-Columbus-SignUp-EN-OCT2025-Target,Facebook,"Feed: video feeds",In-app,iPad,inactive,10,Daily,0.230058,"7-day click or 1-day view",6.766408,34,1.0625,32,0.02941176,1,,,,2025-10-26
2025-04-01,2025-09-17,US-Columbus-SignUp-EN-OCT2025-Target,Facebook,"Feed: video feeds",In-app,iPhone,inactive,10,Daily,0.190048,"7-day click or 1-day view",8.638536,22,1.375,16,0.04545455,1,,,,2025-10-26
2025-04-01,2025-09-17,US-Columbus-SignUp-EN-OCT2025-Target,Instagram,Feed,In-app,"Android Smartphone",inactive,10,Daily,1.660418,"7-day click or 1-day view",5.686362,292,1.659091,176,0.04109589,12,8,actions:landing_page_view,0.2075522,2025-10-26
2025-04-01,2025-09-17,US-Columbus-SignUp-EN-OCT2025-Target,Instagram,Feed,In-app,"Android Tablet",inactive,10,Daily,0,"7-day click or 1-day view",0,1,0,0,0,,,,,2025-10-26
2025-04-01,2025-09-17,US-Columbus-SignUp-EN-OCT2025-Target,Instagram,Feed,In-app,iPad,inactive,10,Daily,0.070018,"7-day click or 1-day view",7.001761,10,1,10,0,,1,actions:landing_page_view,0.07001761,2025-10-26
2025-04-01,2025-09-17,US-Columbus-SignUp-EN-OCT2025-Target,Instagram,Feed,In-app,iPhone,inactive,10,Daily,11.21282,"7-day click or 1-day view",5.609215,1999,1.665833,1200,0.03851926,77,54,actions:landing_page_view,0.20764482,2025-10-26
2025-04-01,2025-09-17,US-Columbus-SignUp-EN-OCT2025-Target,Instagram,Explore,In-app,"Android Smartphone",inactive,10,Daily,0.090023,"7-day click or 1-day view",6.430189,14,1.75,8,0.14285714,2,2,actions:landing_page_view,0.04501132,2025-10-26
2025-04-01,2025-09-17,US-Columbus-SignUp-EN-OCT2025-Target,Instagram,Explore,In-app,iPhone,inactive,10,Daily,0.420106,"7-day click or 1-day view",5.754872,73,1,73,0,,,,,2025-10-26
2025-04-01,2025-09-17,US-Columbus-SignUp-EN-OCT2025-Target,Instagram,"Explore home",In-app,"Android Smartphone",inactive,10,Daily,0,"7-day click or 1-day view",0,1,0,0,0,,,,,2025-10-26
2025-04-01,2025-09-17,US-Columbus-SignUp-EN-OCT2025-Target,Instagram,"Explore home",In-app,iPhone,inactive,10,Daily,0,"7-day click or 1-day view",0,19,1,19,0.05263158,1,1,actions:landing_page_view,0,2025-10-26
