"Campaign name","Time of day (viewer's time zone)","Ad Set Name","Ad name","Campaign ID","Ad set ID","Ad ID","Delivery status","Delivery level","Ad Set Name","Attribution setting","Result type",Results,Reach,Impressions,"Cost per result","Quality ranking","Engagement rate ranking","Conversion rate ranking","Amount spent (USD)",Frequency,"Link clicks","CPC (cost per link click)","CTR (Link)","Clicks (all)","CPM (cost per 1,000 impressions)","CTR (link click-through rate)","Adds to cart","Cost per add to cart","Adds to cart conversion value","Reporting starts","Reporting ends"
IG_US_LA_SunRose_0903_7PM_25-38_InstantForm,"19:00:00 - 19:59:59",White-Language,Flyer,120231404065100429,120231404065250429,120231404065150429,not_delivering,ad,White-Language,"7-day click or 1-day view","Meta Leads",3,263,271,1.38666667,-,-,-,4.16,1.03041825,7,0.59428571,0.02583026,12,15.35055351,2.58302583,,,,2025-05-01,2025-09-20
IG_US_LA_SunRose_0903_7PM_25-38_InstantForm,"22:00:00 - 22:59:59","Hispanics - Language",CRS,120231404065100429,120231404065230429,120231404065140429,not_delivering,ad,"Hispanics - Language","7-day click or 1-day view","Meta Leads",1,184,198,4.151587,-,-,-,4.151587,1.07608696,7,0.59308386,0.03535354,8,20.9676111,3.53535354,,,,2025-05-01,2025-09-20
IG_US_LA_SunRose_0903_7PM_25-38_InstantForm,"17:00:00 - 17:59:59",Asian,"Flyer - Copy",120231404065100429,120231404065090429,120231404065200429,not_delivering,ad,Asian,"7-day click or 1-day view","Meta Leads",2,254,266,2.065,-,-,-,4.13,1.04724409,8,0.51625,0.03007519,13,15.52631579,3.0075188,,,,2025-05-01,2025-09-20
IG_US_LA_SunRose_0903_7PM_25-38_InstantForm,"20:00:00 - 20:59:59","Hispanics - Language",Flyer,120231404065100429,120231404065230429,120231404065130429,not_delivering,ad,"Hispanics - Language","7-day click or 1-day view","Meta Leads",1,206,228,4.1,-,-,-,4.1,1.10679612,4,1.025,0.01754386,6,17.98245614,1.75438596,,,,2025-05-01,2025-09-20
IG_US_LA_SunRose_0903_7PM_25-38_InstantForm,"15:00:00 - 15:59:59",Asian,"Flyer - Copy",120231404065100429,120231404065090429,120231404065200429,not_delivering,ad,Asian,"7-day click or 1-day view","Meta Leads",4,288,299,1.015,-,-,-,4.06,1.03819444,9,0.45111111,0.03010033,15,13.57859532,3.01003344,,,,2025-05-01,2025-09-20
IG_FB_US_LA_SunRose_0920_7PM_25-38_InstantForm,"21:00:00 - 21:59:59",LA_SunRose_25-38_Asian,LA_SunRose_25-38_Flyer_Asian,120232400438910429,120232400439020429,120232400438930429,inactive,ad,LA_SunRose_25-38_Asian,"7-day click or 1-day view","Meta Leads",1,262,313,3.97224361,-,-,-,3.97224361,1.19465649,8,0.49653045,0.02555911,11,12.69087414,2.55591054,,,,2025-05-01,2025-09-20
IG_US_LA_SunRose_0903_7PM_25-38_InstantForm,"20:00:00 - 20:59:59",White-Language,Flyer,120231404065100429,120231404065250429,120231404065150429,not_delivering,ad,White-Language,"7-day click or 1-day view","Meta Leads",4,283,295,0.9925,-,-,-,3.97,1.04240283,14,0.28357143,0.04745763,23,13.45762712,4.74576271,,,,2025-05-01,2025-09-20
FB_US_LA_SunRose_0903_7PM_25-38_InstantForm,"18:00:00 - 18:59:59",Asian,"Flyer - Copy",120231403034620429,120231403034760429,120231404029440429,not_delivering,ad,Asian,"7-day click or 1-day view","Meta Leads",3,342,370,1.31,-,-,-,3.93,1.08187135,6,0.655,0.01621622,22,10.62162162,1.62162162,,,,2025-05-01,2025-09-20
IG_US_LA_SunRose_0903_7PM_25-38_InstantForm,"10:00:00 - 10:59:59",Asian,"Flyer - Copy",120231404065100429,120231404065090429,120231404065200429,not_delivering,ad,Asian,"7-day click or 1-day view","Meta Leads",4,276,291,0.975,-,-,-,3.9,1.05434783,5,0.78,0.01718213,8,13.40206186,1.71821306,,,,2025-05-01,2025-09-20
FB_US_LA_SunRose_0903_7PM_25-38_InstantForm,"10:00:00 - 10:59:59",White-Language,Flyer,120231403034620429,120231403034780429,120231403611530429,not_delivering,ad,White-Language,"7-day click or 1-day view","Meta Leads",4,305,326,0.9675,-,-,-,3.87,1.06885246,7,0.55285714,0.02147239,18,11.87116564,2.14723926,,,,2025-05-01,2025-09-20
