"Reporting starts","Reporting ends","Campaign name","Time of day (viewer's time zone)","Campaign Delivery","Ad set budget","Ad set budget type","Attribution setting",Results,"Result indicator",Reach,Impressions,"Cost per results","Amount spent (USD)",Ends
2025-05-01,2025-09-20,CA-Toronto-Traffic-OCT2025-Interest-2ND,"14:00:00 - 14:59:59",inactive,20,Daily,"7-day click or 1-day view",,,3544,3700,,16.834461,2025-10-04
2025-05-01,2025-09-20,"IT-Rome-Traffic-EN-Jun2025-Target - Story-FB-IG","14:00:00 - 14:59:59",completed,"Using ad set budget",0,"7-day click or 1-day view",,,8781,9234,,34.795473,2025-06-09
2025-05-01,2025-09-20,"IT-Rome-EN-Traffic-MAY2025-Interest - Story-FB-IG","14:00:00 - 14:59:59",completed,"Using ad set budget",0,"7-day click or 1-day view",,,12855,13723,,54.764947,2025-06-09
2025-05-01,2025-09-20,FB_CA_Toronto_Oct4_9PM_C25_W_AW_EN_Feed_6-27-25,"14:00:00 - 14:59:59",inactive,"Using ad set budget",0,"7-day click or 1-day view",1738,reach,1738,1747,1.53797468,2.673,2025-07-07
2025-05-01,2025-09-20,IG_CA_Toronto_Oct4_9PM_C25_W_AW_EN_Feed_6-27-25,"14:00:00 - 14:59:59",inactive,"Using ad set budget",0,"7-day click or 1-day view",4052,reach,4052,4070,1.27258055,5.156496,2025-07-07
2025-05-01,2025-09-20,IG_CA_Toronto_Oct4_9PM_C25_M_AW_EN_Feed_6-27-25,"14:00:00 - 14:59:59",inactive,"Using ad set budget",0,"7-day click or 1-day view",4137,reach,4137,4137,1.29000235,5.33674,2025-07-07
2025-05-01,2025-09-20,FB_CA_Toronto_Oct4_9PM_C25_M_AW_EN_Feed_6-27-25,"14:00:00 - 14:59:59",inactive,"Using ad set budget",0,"7-day click or 1-day view",1236,reach,1236,1241,1.02075179,1.261649,2025-07-07
2025-05-01,2025-09-20,IG_CA-Toronto_OCT4_9PM_C25_M/W_LPView_EN_Feed_7-8-25,"14:00:00 - 14:59:59",inactive,20,Daily,"7-day click or 1-day view",,,2601,2698,,7.26,2025-07-31
2025-05-01,2025-09-20,FB_CA_Toronto_OCT4_9PM_C25_M/W_LPView_EN_Feed_7-8-25,"14:00:00 - 14:59:59",inactive,20,Daily,"7-day click or 1-day view",,,1458,1516,,5.73,2025-07-31
2025-05-01,2025-09-20,IG_CA-Toronto_OCT5_7PM_C25_M/W_AddtoCart_EN_Feed_7-18-25,"14:00:00 - 14:59:59",inactive,30,Daily,"7-day click, 1-day view, or 1-day engaged-view",,,8340,8768,,36.140806,Ongoing
2025-05-01,2025-09-20,FB_CA_Toronto_OCT5_7PM_C25_M/W_LPView_EN_Feed_7-18-25,"14:00:00 - 14:59:59",inactive,30,Daily,"7-day click, 1-day view, or 1-day engaged-view",,,5247,5884,,29.68,Ongoing
2025-05-01,2025-09-20,FB_CA_Toronto_OCT5_4PM_C25_M/W_LPView_EN_Feed_8-20-25-4th,"14:00:00 - 14:59:59",inactive,40,Daily,"7-day click, 1-day view, or 1-day engaged-view",,,1290,1512,,10.141393,Ongoing
2025-05-01,2025-09-20,IG_CA-Toronto_OCT5_4PM_C25_M/W_AddtoCart_EN_Feed_8-20-25-4th,"14:00:00 - 14:59:59",active,"Using ad set budget",0,"7-day click, 1-day view, or 1-day engaged-view",,,9610,10702,,43.546723,Ongoing
2025-05-01,2025-09-20,"FB_CA-Toronto_OCT5_4PM_C25_M/W_AddtoCart_EN_Feed_8-20-25-4th - Copy","14:00:00 - 14:59:59",active,"Using ad set budget",0,"7-day click, 1-day view, or 1-day engaged-view",,,6777,7435,,31.490462,Ongoing
2025-05-01,2025-09-20,"CA-Toronto-SignUp-EN-MAY2025-Target - Copy","15:00:00 - 15:59:59",inactive,10,Daily,"7-day click or 1-day view",,,2887,3143,,9.568869,2025-06-10
2025-05-01,2025-09-20,CA-Toronto-Traffic-OCT2025-Target-2ND,"15:00:00 - 15:59:59",inactive,20,Daily,"7-day click or 1-day view",,,5213,5638,,20.574587,2025-10-04
2025-05-01,2025-09-20,CA-Toronto-Traffic-OCT2025-Interest-2ND,"15:00:00 - 15:59:59",inactive,20,Daily,"7-day click or 1-day view",,,3590,3638,,16.074259,2025-10-04
2025-05-01,2025-09-20,"IT-Rome-Traffic-EN-Jun2025-Target - Story-FB-IG","15:00:00 - 15:59:59",completed,"Using ad set budget",0,"7-day click or 1-day view",,,8070,8251,,30.813702,2025-06-09
2025-05-01,2025-09-20,"IT-Rome-EN-Traffic-MAY2025-Interest - Story-FB-IG","15:00:00 - 15:59:59",completed,"Using ad set budget",0,"7-day click or 1-day view",,,10924,11646,,46.834231,2025-06-09
2025-05-01,2025-09-20,FB_CA_Toronto_Oct4_9PM_C25_W_AW_EN_Feed_6-27-25,"15:00:00 - 15:59:59",inactive,"Using ad set budget",0,"7-day click or 1-day view",3515,reach,3515,3556,1.17913277,4.144652,2025-07-07
2025-05-01,2025-09-20,IG_CA_Toronto_Oct4_9PM_C25_W_AW_EN_Feed_6-27-25,"15:00:00 - 15:59:59",inactive,"Using ad set budget",0,"7-day click or 1-day view",3762,reach,3762,3809,1.3068032,4.916194,2025-07-07
2025-05-01,2025-09-20,IG_CA_Toronto_Oct4_9PM_C25_M_AW_EN_Feed_6-27-25,"15:00:00 - 15:59:59",inactive,"Using ad set budget",0,"7-day click or 1-day view",3839,reach,3839,3945,1.3040694,5.006322,2025-07-07
2025-05-01,2025-09-20,FB_CA_Toronto_Oct4_9PM_C25_M_AW_EN_Feed_6-27-25,"15:00:00 - 15:59:59",inactive,"Using ad set budget",0,"7-day click or 1-day view",1198,reach,1198,1203,1.2453675,1.49195,2025-07-07
2025-05-01,2025-09-20,IG_CA-Toronto_OCT4_9PM_C25_M/W_LPView_EN_Feed_7-8-25,"15:00:00 - 15:59:59",inactive,20,Daily,"7-day click or 1-day view",,,2491,2611,,6.83,2025-07-31
2025-05-01,2025-09-20,FB_CA_Toronto_OCT4_9PM_C25_M/W_LPView_EN_Feed_7-8-25,"15:00:00 - 15:59:59",inactive,20,Daily,"7-day click or 1-day view",,,1485,1625,,6.15,2025-07-31
2025-05-01,2025-09-20,IG_CA-Toronto_OCT5_7PM_C25_M/W_AddtoCart_EN_Feed_7-18-25,"15:00:00 - 15:59:59",inactive,30,Daily,"7-day click, 1-day view, or 1-day engaged-view",,,9276,10612,,44.36099,Ongoing
2025-05-01,2025-09-20,FB_CA_Toronto_OCT5_7PM_C25_M/W_LPView_EN_Feed_7-18-25,"15:00:00 - 15:59:59",inactive,30,Daily,"7-day click, 1-day view, or 1-day engaged-view",,,6343,7219,,39.31,Ongoing
2025-05-01,2025-09-20,FB_CA_Toronto_OCT5_4PM_C25_M/W_LPView_EN_Feed_8-20-25-4th,"15:00:00 - 15:59:59",inactive,40,Daily,"7-day click, 1-day view, or 1-day engaged-view",,,1294,1549,,10.711471,Ongoing
2025-05-01,2025-09-20,IG_CA-Toronto_OCT5_4PM_C25_M/W_AddtoCart_EN_Feed_8-20-25-4th,"15:00:00 - 15:59:59",active,"Using ad set budget",0,"7-day click, 1-day view, or 1-day engaged-view",,,10037,11088,,47.075647,Ongoing
2025-05-01,2025-09-20,"FB_CA-Toronto_OCT5_4PM_C25_M/W_AddtoCart_EN_Feed_8-20-25-4th - Copy","15:00:00 - 15:59:59",active,"Using ad set budget",0,"7-day click, 1-day view, or 1-day engaged-view",,,7103,7725,,33.30991,Ongoing
2025-05-01,2025-09-20,"CA-Toronto-SignUp-EN-MAY2025-Target - Copy","16:00:00 - 16:59:59",inactive,10,Daily,"7-day click or 1-day view",,,3379,3746,,11.230409,2025-06-10
2025-05-01,2025-09-20,CA-Toronto-Traffic-OCT2025-Target-2ND,"16:00:00 - 16:59:59",inactive,20,Daily,"7-day click or 1-day view",,,6202,6658,,24.765522,2025-10-04
2025-05-01,2025-09-20,CA-Toronto-Traffic-OCT2025-Interest-2ND,"16:00:00 - 16:59:59",inactive,20,Daily,"7-day click or 1-day view",,,4228,4389,,19.905275,2025-10-04
2025-05-01,2025-09-20,"IT-Rome-Traffic-EN-Jun2025-Target - Story-FB-IG","16:00:00 - 16:59:59",completed,"Using ad set budget",0,"7-day click or 1-day view",,,6631,6799,,25.391291,2025-06-09
2025-05-01,2025-09-20,"IT-Rome-EN-Traffic-MAY2025-Interest - Story-FB-IG","16:00:00 - 16:59:59",completed,"Using ad set budget",0,"7-day click or 1-day view",,,10120,10409,,41.263727,2025-06-09
2025-05-01,2025-09-20,FB_CA_Toronto_Oct4_9PM_C25_W_AW_EN_Feed_6-27-25,"16:00:00 - 16:59:59",inactive,"Using ad set budget",0,"7-day click or 1-day view",3032,reach,3032,3065,1.33725282,4.054551,2025-07-07
2025-05-01,2025-09-20,IG_CA_Toronto_Oct4_9PM_C25_W_AW_EN_Feed_6-27-25,"16:00:00 - 16:59:59",inactive,"Using ad set budget",0,"7-day click or 1-day view",3683,reach,3683,3820,1.43814091,5.296673,2025-07-07
2025-05-01,2025-09-20,IG_CA_Toronto_Oct4_9PM_C25_M_AW_EN_Feed_6-27-25,"16:00:00 - 16:59:59",inactive,"Using ad set budget",0,"7-day click or 1-day view",3707,reach,3707,3755,1.23706268,4.585791,2025-07-07
2025-05-01,2025-09-20,FB_CA_Toronto_Oct4_9PM_C25_M_AW_EN_Feed_6-27-25,"16:00:00 - 16:59:59",inactive,"Using ad set budget",0,"7-day click or 1-day view",1533,reach,1533,1539,1.2671489,1.942539,2025-07-07
2025-05-01,2025-09-20,IG_CA-Toronto_OCT4_9PM_C25_M/W_LPView_EN_Feed_7-8-25,"16:00:00 - 16:59:59",inactive,20,Daily,"7-day click or 1-day view",,,2921,2990,,8.01,2025-07-31
2025-05-01,2025-09-20,FB_CA_Toronto_OCT4_9PM_C25_M/W_LPView_EN_Feed_7-8-25,"16:00:00 - 16:59:59",inactive,20,Daily,"7-day click or 1-day view",,,2202,2251,,8.64,2025-07-31
2025-05-01,2025-09-20,IG_CA-Toronto_OCT5_7PM_C25_M/W_AddtoCart_EN_Feed_7-18-25,"16:00:00 - 16:59:59",inactive,30,Daily,"7-day click, 1-day view, or 1-day engaged-view",,,8530,9378,,38.820866,Ongoing
2025-05-01,2025-09-20,FB_CA_Toronto_OCT5_7PM_C25_M/W_LPView_EN_Feed_7-18-25,"16:00:00 - 16:59:59",inactive,30,Daily,"7-day click, 1-day view, or 1-day engaged-view",,,5545,6380,,30.16,Ongoing
2025-05-01,2025-09-20,FB_CA_Toronto_OCT5_4PM_C25_M/W_LPView_EN_Feed_8-20-25-4th,"16:00:00 - 16:59:59",inactive,40,Daily,"7-day click, 1-day view, or 1-day engaged-view",,,1119,1276,,8.061107,Ongoing
2025-05-01,2025-09-20,IG_CA-Toronto_OCT5_4PM_C25_M/W_AddtoCart_EN_Feed_8-20-25-4th,"16:00:00 - 16:59:59",active,"Using ad set budget",0,"7-day click, 1-day view, or 1-day engaged-view",,,10324,11262,,48.595184,Ongoing
2025-05-01,2025-09-20,"FB_CA-Toronto_OCT5_4PM_C25_M/W_AddtoCart_EN_Feed_8-20-25-4th - Copy","16:00:00 - 16:59:59",active,"Using ad set budget",0,"7-day click, 1-day view, or 1-day engaged-view",,,8048,8879,,38.128451,Ongoing
2025-05-01,2025-09-20,"CA-Toronto-SignUp-EN-MAY2025-Target - Copy","17:00:00 - 17:59:59",inactive,10,Daily,"7-day click or 1-day view",,,3824,4063,,12.141253,2025-06-10
2025-05-01,2025-09-20,CA-Toronto-Traffic-OCT2025-Target-2ND,"17:00:00 - 17:59:59",inactive,20,Daily,"7-day click or 1-day view",,,7131,7596,,28.276305,2025-10-04
2025-05-01,2025-09-20,CA-Toronto-Traffic-OCT2025-Interest-2ND,"17:00:00 - 17:59:59",inactive,20,Daily,"7-day click or 1-day view",,,4796,4963,,21.795775,2025-10-04
2025-05-01,2025-09-20,"IT-Rome-Traffic-EN-Jun2025-Target - Story-FB-IG","17:00:00 - 17:59:59",completed,"Using ad set budget",0,"7-day click or 1-day view",,,6758,7195,,27.342159,2025-06-09
2025-05-01,2025-09-20,"IT-Rome-EN-Traffic-MAY2025-Interest - Story-FB-IG","17:00:00 - 17:59:59",completed,"Using ad set budget",0,"7-day click or 1-day view",,,9662,10112,,38.163447,2025-06-09
2025-05-01,2025-09-20,FB_CA_Toronto_Oct4_9PM_C25_W_AW_EN_Feed_6-27-25,"17:00:00 - 17:59:59",inactive,"Using ad set budget",0,"7-day click or 1-day view",2503,reach,2503,2503,1.41589194,3.543978,2025-07-07
2025-05-01,2025-09-20,IG_CA_Toronto_Oct4_9PM_C25_W_AW_EN_Feed_6-27-25,"17:00:00 - 17:59:59",inactive,"Using ad set budget",0,"7-day click or 1-day view",4147,reach,4147,4147,1.24825696,5.176522,2025-07-07
2025-05-01,2025-09-20,IG_CA_Toronto_Oct4_9PM_C25_M_AW_EN_Feed_6-27-25,"17:00:00 - 17:59:59",inactive,"Using ad set budget",0,"7-day click or 1-day view",4066,reach,4066,4193,1.26820269,5.156512,2025-07-07
2025-05-01,2025-09-20,FB_CA_Toronto_Oct4_9PM_C25_M_AW_EN_Feed_6-27-25,"17:00:00 - 17:59:59",inactive,"Using ad set budget",0,"7-day click or 1-day view",1355,reach,1355,1380,1.50011592,2.032657,2025-07-07
2025-05-01,2025-09-20,IG_CA-Toronto_OCT4_9PM_C25_M/W_LPView_EN_Feed_7-8-25,"17:00:00 - 17:59:59",inactive,20,Daily,"7-day click or 1-day view",,,3201,3493,,9.28,2025-07-31
2025-05-01,2025-09-20,FB_CA_Toronto_OCT4_9PM_C25_M/W_LPView_EN_Feed_7-8-25,"17:00:00 - 17:59:59",inactive,20,Daily,"7-day click or 1-day view",,,2734,2898,,10.76,2025-07-31
2025-05-01,2025-09-20,IG_CA-Toronto_OCT5_7PM_C25_M/W_AddtoCart_EN_Feed_7-18-25,"17:00:00 - 17:59:59",inactive,30,Daily,"7-day click, 1-day view, or 1-day engaged-view",,,9591,10815,,44.881001,Ongoing
2025-05-01,2025-09-20,FB_CA_Toronto_OCT5_7PM_C25_M/W_LPView_EN_Feed_7-18-25,"17:00:00 - 17:59:59",inactive,30,Daily,"7-day click, 1-day view, or 1-day engaged-view",,,7363,8226,,37.87,Ongoing
2025-05-01,2025-09-20,FB_CA_Toronto_OCT5_4PM_C25_M/W_LPView_EN_Feed_8-20-25-4th,"17:00:00 - 17:59:59",inactive,40,Daily,"7-day click, 1-day view, or 1-day engaged-view",,,1161,1315,,9.841352,Ongoing
2025-05-01,2025-09-20,IG_CA-Toronto_OCT5_4PM_C25_M/W_AddtoCart_EN_Feed_8-20-25-4th,"17:00:00 - 17:59:59",active,"Using ad set budget",0,"7-day click, 1-day view, or 1-day engaged-view",,,11065,12380,,50.44462,Ongoing
2025-05-01,2025-09-20,"FB_CA-Toronto_OCT5_4PM_C25_M/W_AddtoCart_EN_Feed_8-20-25-4th - Copy","17:00:00 - 17:59:59",active,"Using ad set budget",0,"7-day click, 1-day view, or 1-day engaged-view",,,9256,10504,,49.864896,Ongoing
2025-05-01,2025-09-20,"CA-Toronto-SignUp-EN-MAY2025-Target - Copy","18:00:00 - 18:59:59",inactive,10,Daily,"7-day click or 1-day view",,,3598,4039,,12.381476,2025-06-10
2025-05-01,2025-09-20,CA-Toronto-Traffic-OCT2025-Target-2ND,"18:00:00 - 18:59:59",inactive,20,Daily,"7-day click or 1-day view",,,7461,8200,,29.276528,2025-10-04
2025-05-01,2025-09-20,CA-Toronto-Traffic-OCT2025-Interest-2ND,"18:00:00 - 18:59:59",inactive,20,Daily,"7-day click or 1-day view",,,5880,6099,,26.136926,2025-10-04
2025-05-01,2025-09-20,"IT-Rome-Traffic-EN-Jun2025-Target - Story-FB-IG","18:00:00 - 18:59:59",completed,"Using ad set budget",0,"7-day click or 1-day view",,,6809,7116,,25.931531,2025-06-09
2025-05-01,2025-09-20,"IT-Rome-EN-Traffic-MAY2025-Interest - Story-FB-IG","18:00:00 - 18:59:59",completed,"Using ad set budget",0,"7-day click or 1-day view",,,9189,9304,,34.583124,2025-06-09
2025-05-01,2025-09-20,FB_CA_Toronto_Oct4_9PM_C25_W_AW_EN_Feed_6-27-25,"18:00:00 - 18:59:59",inactive,"Using ad set budget",0,"7-day click or 1-day view",2505,reach,2505,2551,1.71449909,4.29482,2025-07-07
2025-05-01,2025-09-20,IG_CA_Toronto_Oct4_9PM_C25_W_AW_EN_Feed_6-27-25,"18:00:00 - 18:59:59",inactive,"Using ad set budget",0,"7-day click or 1-day view",4006,reach,4006,4006,1.31468675,5.266635,2025-07-07
2025-05-01,2025-09-20,IG_CA_Toronto_Oct4_9PM_C25_M_AW_EN_Feed_6-27-25,"18:00:00 - 18:59:59",inactive,"Using ad set budget",0,"7-day click or 1-day view",3605,reach,3605,3730,1.36649689,4.926221,2025-07-07
2025-05-01,2025-09-20,FB_CA_Toronto_Oct4_9PM_C25_M_AW_EN_Feed_6-27-25,"18:00:00 - 18:59:59",inactive,"Using ad set budget",0,"7-day click or 1-day view",1785,reach,1785,1825,1.3631264,2.433181,2025-07-07
2025-05-01,2025-09-20,IG_CA-Toronto_OCT4_9PM_C25_M/W_LPView_EN_Feed_7-8-25,"18:00:00 - 18:59:59",inactive,20,Daily,"7-day click or 1-day view",,,3418,3463,,9.06,2025-07-31
2025-05-01,2025-09-20,FB_CA_Toronto_OCT4_9PM_C25_M/W_LPView_EN_Feed_7-8-25,"18:00:00 - 18:59:59",inactive,20,Daily,"7-day click or 1-day view",,,3289,3493,,12.35,2025-07-31
2025-05-01,2025-09-20,IG_CA-Toronto_OCT5_7PM_C25_M/W_AddtoCart_EN_Feed_7-18-25,"18:00:00 - 18:59:59",inactive,30,Daily,"7-day click, 1-day view, or 1-day engaged-view",,,10070,11370,,47.141052,Ongoing
2025-05-01,2025-09-20,FB_CA_Toronto_OCT5_7PM_C25_M/W_LPView_EN_Feed_7-18-25,"18:00:00 - 18:59:59",inactive,30,Daily,"7-day click, 1-day view, or 1-day engaged-view",,,8184,9246,,42.4,Ongoing
2025-05-01,2025-09-20,FB_CA_Toronto_OCT5_4PM_C25_M/W_LPView_EN_Feed_8-20-25-4th,"18:00:00 - 18:59:59",inactive,40,Daily,"7-day click, 1-day view, or 1-day engaged-view",,,1216,1384,,8.921225,Ongoing
2025-05-01,2025-09-20,IG_CA-Toronto_OCT5_4PM_C25_M/W_AddtoCart_EN_Feed_8-20-25-4th,"18:00:00 - 18:59:59",active,"Using ad set budget",0,"7-day click, 1-day view, or 1-day engaged-view",,,10674,12384,,52.843888,Ongoing
2025-05-01,2025-09-20,"FB_CA-Toronto_OCT5_4PM_C25_M/W_AddtoCart_EN_Feed_8-20-25-4th - Copy","18:00:00 - 18:59:59",active,"Using ad set budget",0,"7-day click, 1-day view, or 1-day engaged-view",,,8829,10331,,45.066349,Ongoing
2025-05-01,2025-09-20,"CA-Toronto-SignUp-EN-MAY2025-Target - Copy","19:00:00 - 19:59:59",inactive,10,Daily,"7-day click or 1-day view",,,3792,4355,,13.43245,2025-06-10
2025-05-01,2025-09-20,CA-Toronto-Traffic-OCT2025-Target-2ND,"19:00:00 - 19:59:59",inactive,20,Daily,"7-day click or 1-day view",,,8467,9059,,32.367217,2025-10-04
2025-05-01,2025-09-20,CA-Toronto-Traffic-OCT2025-Interest-2ND,"19:00:00 - 19:59:59",inactive,20,Daily,"7-day click or 1-day view",,,7726,7969,,33.418855,2025-10-04
2025-05-01,2025-09-20,"IT-Rome-Traffic-EN-Jun2025-Target - Story-FB-IG","19:00:00 - 19:59:59",completed,"Using ad set budget",0,"7-day click or 1-day view",,,7639,8115,,28.602719,2025-06-09
2025-05-01,2025-09-20,"IT-Rome-EN-Traffic-MAY2025-Interest - Story-FB-IG","19:00:00 - 19:59:59",completed,"Using ad set budget",0,"7-day click or 1-day view",,,9578,9763,,36.283277,2025-06-09
2025-05-01,2025-09-20,FB_CA_Toronto_Oct4_9PM_C25_W_AW_EN_Feed_6-27-25,"19:00:00 - 19:59:59",inactive,"Using ad set budget",0,"7-day click or 1-day view",2529,reach,2529,2582,1.59926426,4.044539,2025-07-07
2025-05-01,2025-09-20,IG_CA_Toronto_Oct4_9PM_C25_W_AW_EN_Feed_6-27-25,"19:00:00 - 19:59:59",inactive,"Using ad set budget",0,"7-day click or 1-day view",3981,reach,3981,4060,1.40594107,5.597051,2025-07-07
2025-05-01,2025-09-20,IG_CA_Toronto_Oct4_9PM_C25_M_AW_EN_Feed_6-27-25,"19:00:00 - 19:59:59",inactive,"Using ad set budget",0,"7-day click or 1-day view",3865,reach,3865,4044,1.31343104,5.076411,2025-07-07
2025-05-01,2025-09-20,FB_CA_Toronto_Oct4_9PM_C25_M_AW_EN_Feed_6-27-25,"19:00:00 - 19:59:59",inactive,"Using ad set budget",0,"7-day click or 1-day view",2532,reach,2532,2555,1.54230044,3.905105,2025-07-07
2025-05-01,2025-09-20,IG_CA-Toronto_OCT4_9PM_C25_M/W_LPView_EN_Feed_7-8-25,"19:00:00 - 19:59:59",inactive,20,Daily,"7-day click or 1-day view",,,3745,3987,,10.5,2025-07-31
2025-05-01,2025-09-20,FB_CA_Toronto_OCT4_9PM_C25_M/W_LPView_EN_Feed_7-8-25,"19:00:00 - 19:59:59",inactive,20,Daily,"7-day click or 1-day view",,,3113,3375,,11.85,2025-07-31
2025-05-01,2025-09-20,IG_CA-Toronto_OCT5_7PM_C25_M/W_AddtoCart_EN_Feed_7-18-25,"19:00:00 - 19:59:59",inactive,30,Daily,"7-day click, 1-day view, or 1-day engaged-view",,,10688,11937,,47.731065,Ongoing
2025-05-01,2025-09-20,FB_CA_Toronto_OCT5_7PM_C25_M/W_LPView_EN_Feed_7-18-25,"19:00:00 - 19:59:59",inactive,30,Daily,"7-day click, 1-day view, or 1-day engaged-view",,,8738,10141,,47.64,Ongoing
2025-05-01,2025-09-20,FB_CA_Toronto_OCT5_4PM_C25_M/W_LPView_EN_Feed_8-20-25-4th,"19:00:00 - 19:59:59",inactive,40,Daily,"7-day click, 1-day view, or 1-day engaged-view",,,1382,1516,,8.66119,Ongoing
2025-05-01,2025-09-20,IG_CA-Toronto_OCT5_4PM_C25_M/W_AddtoCart_EN_Feed_8-20-25-4th,"19:00:00 - 19:59:59",active,"Using ad set budget",0,"7-day click, 1-day view, or 1-day engaged-view",,,12934,14308,,55.59305,Ongoing
2025-05-01,2025-09-20,"FB_CA-Toronto_OCT5_4PM_C25_M/W_AddtoCart_EN_Feed_8-20-25-4th - Copy","19:00:00 - 19:59:59",active,"Using ad set budget",0,"7-day click, 1-day view, or 1-day engaged-view",,,10663,12267,,51.764321,Ongoing
2025-05-01,2025-09-20,"CA-Toronto-SignUp-EN-MAY2025-Target - Copy","20:00:00 - 20:59:59",inactive,10,Daily,"7-day click or 1-day view",,,4718,5093,,16.845614,2025-06-10
2025-05-01,2025-09-20,CA-Toronto-Traffic-OCT2025-Target-2ND,"20:00:00 - 20:59:59",inactive,20,Daily,"7-day click or 1-day view",,,9924,11130,,40.719079,2025-10-04
2025-05-01,2025-09-20,CA-Toronto-Traffic-OCT2025-Interest-2ND,"20:00:00 - 20:59:59",inactive,20,Daily,"7-day click or 1-day view",,,9568,10388,,42.941379,2025-10-04
2025-05-01,2025-09-20,"IT-Rome-Traffic-EN-Jun2025-Target - Story-FB-IG","20:00:00 - 20:59:59",completed,"Using ad set budget",0,"7-day click or 1-day view",,,9083,9341,,33.444872,2025-06-09
2025-05-01,2025-09-20,"IT-Rome-EN-Traffic-MAY2025-Interest - Story-FB-IG","20:00:00 - 20:59:59",completed,"Using ad set budget",0,"7-day click or 1-day view",,,10209,11299,,42.783865,2025-06-09
2025-05-01,2025-09-20,FB_CA_Toronto_Oct4_9PM_C25_W_AW_EN_Feed_6-27-25,"20:00:00 - 20:59:59",inactive,"Using ad set budget",0,"7-day click or 1-day view",2663,reach,2663,2677,1.7969849,4.785371,2025-07-07
2025-05-01,2025-09-20,IG_CA_Toronto_Oct4_9PM_C25_W_AW_EN_Feed_6-27-25,"20:00:00 - 20:59:59",inactive,"Using ad set budget",0,"7-day click or 1-day view",4520,reach,4520,4520,1.32024737,5.967518,2025-07-07
2025-05-01,2025-09-20,IG_CA_Toronto_Oct4_9PM_C25_M_AW_EN_Feed_6-27-25,"20:00:00 - 20:59:59",inactive,"Using ad set budget",0,"7-day click or 1-day view",4095,reach,4095,4175,1.28367242,5.256639,2025-07-07
2025-05-01,2025-09-20,FB_CA_Toronto_Oct4_9PM_C25_M_AW_EN_Feed_6-27-25,"20:00:00 - 20:59:59",inactive,"Using ad set budget",0,"7-day click or 1-day view",2240,reach,2240,2275,1.74335032,3.905105,2025-07-07
2025-05-01,2025-09-20,IG_CA-Toronto_OCT4_9PM_C25_M/W_LPView_EN_Feed_7-8-25,"20:00:00 - 20:59:59",inactive,20,Daily,"7-day click or 1-day view",,,4514,4693,,12.76,2025-07-31
2025-05-01,2025-09-20,FB_CA_Toronto_OCT4_9PM_C25_M/W_LPView_EN_Feed_7-8-25,"20:00:00 - 20:59:59",inactive,20,Daily,"7-day click or 1-day view",,,3264,3397,,12.19,2025-07-31
2025-05-01,2025-09-20,IG_CA-Toronto_OCT5_7PM_C25_M/W_AddtoCart_EN_Feed_7-18-25,"20:00:00 - 20:59:59",inactive,30,Daily,"7-day click, 1-day view, or 1-day engaged-view",,,11405,12562,,52.051161,Ongoing
2025-05-01,2025-09-20,FB_CA_Toronto_OCT5_7PM_C25_M/W_LPView_EN_Feed_7-18-25,"20:00:00 - 20:59:59",inactive,30,Daily,"7-day click, 1-day view, or 1-day engaged-view",,,8927,10392,,50.71,Ongoing
2025-05-01,2025-09-20,FB_CA_Toronto_OCT5_4PM_C25_M/W_LPView_EN_Feed_8-20-25-4th,"20:00:00 - 20:59:59",inactive,40,Daily,"7-day click, 1-day view, or 1-day engaged-view",,,1791,1991,,11.291551,Ongoing
2025-05-01,2025-09-20,IG_CA-Toronto_OCT5_4PM_C25_M/W_AddtoCart_EN_Feed_8-20-25-4th,"20:00:00 - 20:59:59",active,"Using ad set budget",0,"7-day click, 1-day view, or 1-day engaged-view",,,15171,17281,,68.5491,Ongoing
2025-05-01,2025-09-20,"FB_CA-Toronto_OCT5_4PM_C25_M/W_AddtoCart_EN_Feed_8-20-25-4th - Copy","20:00:00 - 20:59:59",active,"Using ad set budget",0,"7-day click, 1-day view, or 1-day engaged-view",,,12929,15439,,63.130878,Ongoing
2025-05-01,2025-09-20,"CA-Toronto-SignUp-EN-MAY2025-Target - Copy","21:00:00 - 21:59:59",inactive,10,Daily,"7-day click or 1-day view",,,5659,6220,,19.728286,2025-06-10
2025-05-01,2025-09-20,CA-Toronto-Traffic-OCT2025-Target-2ND,"21:00:00 - 21:59:59",inactive,20,Daily,"7-day click or 1-day view",,,12028,13806,,50.821331,2025-10-04
2025-05-01,2025-09-20,CA-Toronto-Traffic-OCT2025-Interest-2ND,"21:00:00 - 21:59:59",inactive,20,Daily,"7-day click or 1-day view",,,9742,10353,,42.611291,2025-10-04
2025-05-01,2025-09-20,"IT-Rome-Traffic-EN-Jun2025-Target - Story-FB-IG","21:00:00 - 21:59:59",completed,"Using ad set budget",0,"7-day click or 1-day view",,,11543,12218,,48.161417,2025-06-09
2025-05-01,2025-09-20,"IT-Rome-EN-Traffic-MAY2025-Interest - Story-FB-IG","21:00:00 - 21:59:59",completed,"Using ad set budget",0,"7-day click or 1-day view",,,13615,14129,,57.035152,2025-06-09
2025-05-01,2025-09-20,FB_CA_Toronto_Oct4_9PM_C25_W_AW_EN_Feed_6-27-25,"21:00:00 - 21:59:59",inactive,"Using ad set budget",0,"7-day click or 1-day view",3045,reach,3045,3142,1.70963635,5.205843,2025-07-07
