"Campaign name","Ad Set Name","Ad name",Placement,"Delivery status","Delivery level","Ad Set Name","Amount spent (USD)","Attribution setting","CPM (cost per 1,000 impressions)",Impressions,Frequency,Reach,"CTR (Link)","Link clicks","Landing page views rate per link clicks","Result type",Results,"Cost per result","Adds to cart","Reporting starts","Reporting ends"
FB_US_Sacramento_NOV8_8PM_C25_M_AW_EN_Feed_6-28-25,W_30-50_EN_Feed_NOV8_Sacramento_8PM_6-28-25,CRS_EN_SAC_NOV8_8PM_PissGuy_6-28-25,"Facebook Reels",not_delivering,ad,W_30-50_EN_Feed_NOV8_Sacramento_8PM_6-28-25,0.06,"7-day click or 1-day view",2.4,25,1,25,0,,,Reach,25,2.4,,2025-04-01,2025-09-17
US-Sacramento-Traffic-NOV2025-Target,Targeted,"T-video - Piss Guy","Facebook profile feed",not_delivering,ad,Targeted,0.05084746,"7-day click or 1-day view",7.26392252,7,1,7,0.14285714,1,,"Landing page views",1,0.05084746,,2025-04-01,2025-09-17
US-Sacramento-Traffic-NOV2025-Interest,Interest,"I-video - Piss Guy","Instagram Reels",not_delivering,ad,Interest,0.05027056,"7-day click or 1-day view",7.18150897,7,1,7,0,,,"Landing page views",,,,2025-04-01,2025-09-17
FB_US_Sacramento_SMF_1108_8PM_C25_MW_LPView_EN_Feed_7-8-25,FB_MW_30-50_EN_Feed_NOV8_Sacramento_8PM_Comedy+Events+Max+Media_LD0906,Video_EN_Sacramento_NOV8_8PM_PissGuy_7-8-25,"Feed: video feeds",active,ad,FB_MW_30-50_EN_Feed_NOV8_Sacramento_8PM_Comedy+Events+Max+Media_LD0906,0.05009235,"7-day click or 1-day view",3.33948997,15,0,0,0,,,"Landing page views",,,,2025-04-01,2025-09-17
US-Sacramento-Traffic-NOV2025-Target,Targeted,T-Flyer,"Instagram Reels",not_delivering,ad,Targeted,0.0425,"7-day click or 1-day view",5.3125,8,1,8,0,,,"Landing page views",,,,2025-04-01,2025-09-17
US-Sacramento-Traffic-NOV2025-Target,Targeted,"T-video - Piss Guy","Feed: video feeds",not_delivering,ad,Targeted,0.04067797,"7-day click or 1-day view",8.13559322,5,1.25,4,0,,,"Landing page views",,,,2025-04-01,2025-09-17
FB_US_Sacramento_NOV8_8PM_C25_M_AW_EN_Feed_6-28-25,W_30-50_EN_Feed_NOV8_Sacramento_8PM_6-28-25,Video_EN_SAC_NOV8_8PM_PissGuy_6-27-25,"Facebook profile feed",not_delivering,ad,W_30-50_EN_Feed_NOV8_Sacramento_8PM_6-28-25,0.04005076,"7-day click or 1-day view",1.90717912,21,1,21,0,,,Reach,21,1.90717912,,2025-04-01,2025-09-17
US-Sacramento-Traffic-NOV2025-Interest,Interest,I-Flyer,"Feed: video feeds",not_delivering,ad,Interest,0.04000502,"7-day click or 1-day view",2.00025119,20,2.5,8,0.05,1,,"Landing page views",1,0.04000502,,2025-04-01,2025-09-17
FB_US_Sacramento_NOV8_8PM_C25_M_AW_EN_Feed_6-28-25,W_30-50_EN_Feed_NOV8_Sacramento_8PM_6-28-25,Video_EN_SAC_NOV8_8PM_FrenchPersian_6-28-25,"Facebook profile feed",not_delivering,ad,W_30-50_EN_Feed_NOV8_Sacramento_8PM_6-28-25,0.04,"7-day click or 1-day view",1.66666667,24,1,24,0,,,Reach,24,1.66666667,,2025-04-01,2025-09-17
US-Sacramento-Traffic-NOV2025-Target,Targeted,"T-video - Piss Guy",Explore,not_delivering,ad,Targeted,0.03050847,"7-day click or 1-day view",6.10169492,5,1,5,0,,,"Landing page views",,,,2025-04-01,2025-09-17
US-Sacramento-Traffic-NOV2025-Target,Targeted,"T-video - Piss Guy","Instagram Stories",not_delivering,ad,Targeted,0.03050847,"7-day click or 1-day view",6.10169492,5,1,5,0.2,1,,"Landing page views",,,,2025-04-01,2025-09-17
FB_US_Sacramento_NOV8_8PM_C25_M_AW_EN_Feed_6-28-25,W_30-50_EN_Feed_NOV8_Sacramento_8PM_6-28-25,Video_EN_SAC_NOV8_8PM_Big_6-28-25,"Facebook Stories",not_delivering,ad,W_30-50_EN_Feed_NOV8_Sacramento_8PM_6-28-25,0.03047619,"7-day click or 1-day view",3.80952381,8,1,8,0,,,Reach,8,3.80952381,,2025-04-01,2025-09-17
FB_US_Sacramento_SMF_1108_8PM_C25_MW_LPView_EN_Feed_7-8-25,FB_MW_30-50_EN_Feed_NOV8_Sacramento_8PM_Comedy+Events+Max+Media_LD0906,Video_EN_Sacramento_NOV8_8PM_PissGuy_7-8-25,Marketplace,active,ad,FB_MW_30-50_EN_Feed_NOV8_Sacramento_8PM_Comedy+Events+Max+Media_LD0906,0.03005541,"7-day click or 1-day view",4.29362996,7,1.75,4,0,,,"Landing page views",,,,2025-04-01,2025-09-17
FB_US_Sacramento_NOV8_8PM_C25_M_AW_EN_Feed_6-28-25,W_30-50_EN_Feed_NOV8_Sacramento_8PM_6-28-25,Video_EN_SAC_NOV8_8PM_PissGuy_6-27-25,"Facebook Stories",not_delivering,ad,W_30-50_EN_Feed_NOV8_Sacramento_8PM_6-28-25,0.03003807,"7-day click or 1-day view",3.33756345,9,1,9,0,,,Reach,9,3.33756345,,2025-04-01,2025-09-17
US-Sacramento-Traffic-NOV2025-Target,Targeted,"T-CRS - Piss Guy","Facebook Reels",not_delivering,ad,Targeted,0.03001367,"7-day click or 1-day view",1.76551022,17,0,0,0.17647059,3,,"Landing page views",1,0.03001367,,2025-04-01,2025-09-17
US-Sacramento-Traffic-NOV2025-Interest,Interest,"I-CRS - Piss Guy","Facebook Notifications",not_delivering,ad,Interest,0.03000271,"7-day click or 1-day view",7.50067677,4,0,0,0,,,"Landing page views",,,,2025-04-01,2025-09-17
US-Sacramento-Traffic-NOV2025-Target,Targeted,T-Flyer,"Instagram Stories",not_delivering,ad,Targeted,0.02125,"7-day click or 1-day view",10.625,2,1,2,0,,,"Landing page views",,,,2025-04-01,2025-09-17
US-Sacramento-Traffic-NOV2025-Target,Targeted,T-Flyer,"Facebook Reels",not_delivering,ad,Targeted,0.02125,"7-day click or 1-day view",1.77083333,12,1.09090909,11,0.25,3,,"Landing page views",3,0.00708333,,2025-04-01,2025-09-17
FB_US_Sacramento_NOV8_8PM_C25_M_AW_EN_Feed_6-28-25,W_30-50_EN_Feed_NOV8_Sacramento_8PM_6-28-25,Video_EN_SAC_NOV8_8PM_Big_6-28-25,"Facebook profile feed",not_delivering,ad,W_30-50_EN_Feed_NOV8_Sacramento_8PM_6-28-25,0.02031746,"7-day click or 1-day view",2.53968254,8,1,8,0,,,Reach,8,2.53968254,,2025-04-01,2025-09-17
FB_US_Sacramento_NOV8_8PM_C25_W_AW_EN_Feed_6-28-25,W_30-50_EN_Feed_NOV8_Sacramento_8PM_6-28-25,Video_EN_SAC_NOV8_8PM_FrenchPersian_6-28-25,"Ads on Reels",not_delivering,ad,W_30-50_EN_Feed_NOV8_Sacramento_8PM_6-28-25,0.02028169,"7-day click or 1-day view",4.05633803,5,1,5,0,,,Reach,5,4.05633803,,2025-04-01,2025-09-17
US-Sacramento-Traffic-NOV2025-Interest,Interest,"I-video - Piss Guy",Explore,not_delivering,ad,Interest,0.02010823,"7-day click or 1-day view",4.02164502,5,1.66666667,3,0.2,1,,"Landing page views",1,0.02010823,,2025-04-01,2025-09-17
FB_US_Sacramento_SMF_1108_8PM_C25_MW_LPView_EN_Feed_7-8-25,FB_MW_30-50_EN_Feed_NOV8_Sacramento_8PM_Comedy+Events+Max+Media_LD0906,"Flyer_EN_Sacramento_NOV8_8PM_Flyer_7-8-25 - Copy",Marketplace,active,ad,FB_MW_30-50_EN_Feed_NOV8_Sacramento_8PM_Comedy+Events+Max+Media_LD0906,0.02004012,"7-day click or 1-day view",10.02006018,2,1,2,0,,,"Landing page views",,,,2025-04-01,2025-09-17
FB_US_Sacramento_NOV8_8PM_C25_W_AW_EN_Feed_6-28-25,W_30-50_EN_Feed_NOV8_Sacramento_8PM_6-28-25,Flyer_EN_SAC_NOV8_8PM_MaxName_6-28-25,"Facebook Stories",not_delivering,ad,W_30-50_EN_Feed_NOV8_Sacramento_8PM_6-28-25,0.02001243,"7-day click or 1-day view",6.67081003,3,0,0,0,,,Reach,,,,2025-04-01,2025-09-17
US-Sacramento-Traffic-NOV2025-Target,Targeted,"T-CRS - Piss Guy","Instagram Stories",not_delivering,ad,Targeted,0.02000912,"7-day click or 1-day view",2.50113947,8,2,4,0.125,1,,"Landing page views",1,0.02000912,,2025-04-01,2025-09-17
US-Sacramento-Traffic-NOV2025-Interest,Interest,I-Flyer,"Explore home",not_delivering,ad,Interest,0.02000251,"7-day click or 1-day view",2.00025119,10,1,10,0,,,"Landing page views",,,,2025-04-01,2025-09-17
US-Sacramento-Traffic-NOV2025-Interest,Interest,"I-CRS - Piss Guy","Instagram Stories",not_delivering,ad,Interest,0.0200018,"7-day click or 1-day view",6.66726824,3,1,3,0,,,"Landing page views",,,,2025-04-01,2025-09-17
US-Sacramento-Traffic-NOV2025-Target,Targeted,"T-video - Piss Guy","Facebook Stories",not_delivering,ad,Targeted,0.01016949,"7-day click or 1-day view",10.16949153,1,1,1,0,,,"Landing page views",,,,2025-04-01,2025-09-17
FB_US_Sacramento_NOV8_8PM_C25_W_AW_EN_Feed_6-28-25,W_30-50_EN_Feed_NOV8_Sacramento_8PM_6-28-25,Video_EN_SAC_NOV8_8PM_FrenchPersian_6-28-25,"Facebook profile feed",not_delivering,ad,W_30-50_EN_Feed_NOV8_Sacramento_8PM_6-28-25,0.01014085,"7-day click or 1-day view",0.34968431,29,1,29,0,,,Reach,29,0.34968431,,2025-04-01,2025-09-17
US-Sacramento-Traffic-NOV2025-Interest,Interest,"I-video - Piss Guy","Ads on Reels",not_delivering,ad,Interest,0.01005411,"7-day click or 1-day view",5.02705628,2,1,2,0,,,"Landing page views",,,,2025-04-01,2025-09-17
FB_US_Sacramento_NOV8_8PM_C25_M_AW_EN_Feed_6-28-25,W_30-50_EN_Feed_NOV8_Sacramento_8PM_6-28-25,Flyer_EN_SAC_NOV8_8PM_MaxName_6-28-25,"Feed: video feeds",not_delivering,ad,W_30-50_EN_Feed_NOV8_Sacramento_8PM_6-28-25,0.01004397,"7-day click or 1-day view",10.04396985,1,0,0,0,,,Reach,,,,2025-04-01,2025-09-17
FB_US_Sacramento_NOV8_8PM_C25_M_AW_EN_Feed_6-28-25,W_30-50_EN_Feed_NOV8_Sacramento_8PM_6-28-25,Flyer_EN_SAC_NOV8_8PM_MaxName_6-28-25,"Facebook Stories",not_delivering,ad,W_30-50_EN_Feed_NOV8_Sacramento_8PM_6-28-25,0.01004397,"7-day click or 1-day view",3.34798995,3,0,0,0,,,Reach,,,,2025-04-01,2025-09-17
FB_US_Sacramento_SMF_1108_8PM_C25_MW_LPView_EN_Feed_7-8-25,FB_MW_30-50_EN_Feed_NOV8_Sacramento_8PM_Comedy+Events+Max+Media_LD0906,Video_EN_Sacramento_NOV8_8PM_PissGuy_7-8-25,"Facebook Notifications",active,ad,FB_MW_30-50_EN_Feed_NOV8_Sacramento_8PM_Comedy+Events+Max+Media_LD0906,0.01001847,"7-day click or 1-day view",5.00923496,2,1,2,0,,,"Landing page views",,,,2025-04-01,2025-09-17
FB_US_Sacramento_NOV8_8PM_C25_M_AW_EN_Feed_6-28-25,W_30-50_EN_Feed_NOV8_Sacramento_8PM_6-28-25,Video_EN_SAC_NOV8_8PM_PissGuy_6-27-25,"In-stream reels",not_delivering,ad,W_30-50_EN_Feed_NOV8_Sacramento_8PM_6-28-25,0.01001269,"7-day click or 1-day view",10.01269036,1,1,1,0,,,Reach,1,10.01269036,,2025-04-01,2025-09-17
FB_US_Sacramento_NOV8_8PM_C25_W_AW_EN_Feed_6-28-25,W_30-50_EN_Feed_NOV8_Sacramento_8PM_6-28-25,Flyer_EN_SAC_NOV8_8PM_MaxName_6-28-25,"Facebook profile feed",not_delivering,ad,W_30-50_EN_Feed_NOV8_Sacramento_8PM_6-28-25,0.01000622,"7-day click or 1-day view",1.25077688,8,1,8,0,,,Reach,8,1.25077688,,2025-04-01,2025-09-17
US-Sacramento-Traffic-NOV2025-Target,Targeted,"T-CRS - Piss Guy",Marketplace,not_delivering,ad,Targeted,0.01000456,"7-day click or 1-day view",2.50113947,4,0,0,0,,,"Landing page views",,,,2025-04-01,2025-09-17
US-Sacramento-Traffic-NOV2025-Interest,Interest,I-Flyer,"Search results",not_delivering,ad,Interest,0.01000126,"7-day click or 1-day view",10.00125597,1,0,0,0,,,"Landing page views",,,,2025-04-01,2025-09-17
FB_US_Sacramento_NOV8_8PM_C25_M_AW_EN_Feed_6-28-25,W_30-50_EN_Feed_NOV8_Sacramento_8PM_6-28-25,Video_EN_SAC_NOV8_8PM_FrenchPersian_6-28-25,"In-stream reels",not_delivering,ad,W_30-50_EN_Feed_NOV8_Sacramento_8PM_6-28-25,0.01,"7-day click or 1-day view",5,2,1,2,0,,,Reach,2,5,,2025-04-01,2025-09-17
US-Sacramento-Traffic-NOV2025-Target,Targeted,"T-video - Piss Guy","In-stream reels",not_delivering,ad,Targeted,0,"7-day click or 1-day view",0,21,1.4,15,0.04761905,1,,"Landing page views",1,0,,2025-04-01,2025-09-17
FB_US_Sacramento_NOV8_8PM_C25_W_AW_EN_Feed_6-28-25,W_30-50_EN_Feed_NOV8_Sacramento_8PM_6-28-25,Video_EN_SAC_NOV8_8PM_Big_6-28-25,"Facebook Stories",not_delivering,ad,W_30-50_EN_Feed_NOV8_Sacramento_8PM_6-28-25,0,"7-day click or 1-day view",0,1,1,1,0,,,Reach,1,0,,2025-04-01,2025-09-17
FB_US_Sacramento_NOV8_8PM_C25_W_AW_EN_Feed_6-28-25,W_30-50_EN_Feed_NOV8_Sacramento_8PM_6-28-25,Flyer_EN_SAC_NOV8_8PM_MaxName_6-28-25,"Feed: video feeds",not_delivering,ad,W_30-50_EN_Feed_NOV8_Sacramento_8PM_6-28-25,0,"7-day click or 1-day view",0,1,0,0,0,,,Reach,,,,2025-04-01,2025-09-17
US-Sacramento-Traffic-NOV2025-Interest,Interest,I-Flyer,"Right column",not_delivering,ad,Interest,0,"7-day click or 1-day view",0,27,2.25,12,0,,,"Landing page views",,,,2025-04-01,2025-09-17
US-Sacramento-Traffic-NOV2025-Target,Targeted,"T-CRS - Piss Guy","Facebook Notifications",not_delivering,ad,Targeted,0,"7-day click or 1-day view",0,3,0,0,0,,,"Landing page views",,,,2025-04-01,2025-09-17
FB_US_Sacramento_SMF_1108_8PM_C25_MW_LPView_EN_Feed_7-8-25,FB_MW_30-50_EN_Feed_NOV8_Sacramento_8PM_Comedy+Events+Max+Media_LD0906,CRS_EN_Sacramento_NOV8_8PM_PissGuy_7-8-25,Unknown,not_delivering,ad,FB_MW_30-50_EN_Feed_NOV8_Sacramento_8PM_Comedy+Events+Max+Media_LD0906,0,"7-day click or 1-day view",,0,0,0,,,,"Landing page views",11,0,,2025-04-01,2025-09-17
FB_US_Sacramento_SMF_1108_8PM_C25_MW_LPView_EN_Feed_7-8-25,FB_MW_30-50_EN_Feed_NOV8_Sacramento_8PM_Comedy+Events+Max+Media_LD0906,"Flyer_EN_Sacramento_NOV8_8PM_Flyer_7-8-25 - Copy","Right column",active,ad,FB_MW_30-50_EN_Feed_NOV8_Sacramento_8PM_Comedy+Events+Max+Media_LD0906,0,"7-day click or 1-day view",0,1,1,1,0,,,"Landing page views",,,,2025-04-01,2025-09-17
US-Sacramento-Traffic-NOV2025-Target,Targeted,"T-video - Piss Guy","Ads on Reels",not_delivering,ad,Targeted,0,"7-day click or 1-day view",0,1,1,1,0,,,"Landing page views",,,,2025-04-01,2025-09-17
US-Sacramento-Traffic-NOV2025-Target,Targeted,"T-video - Piss Guy","Instagram Reels",not_delivering,ad,Targeted,0,"7-day click or 1-day view",0,2,1,2,0,,,"Landing page views",,,,2025-04-01,2025-09-17
IG_US-Sacramento_SMF_1108_8PM_C25_M/W_LPView_EN_Feed_7-8-25,MW_24-55_EN_Feed_NOV8_Sacramento_8PM_Comedy+Events+Max+Media_7-8-25,"Video_EN_Sacramento_NOV8_8PM_PissGuy_7-8-25 - Copy",Unknown,inactive,ad,MW_24-55_EN_Feed_NOV8_Sacramento_8PM_Comedy+Events+Max+Media_7-8-25,0,"7-day click or 1-day view",,0,0,0,,,,"Landing page views",2,0,,2025-04-01,2025-09-17
FB_US_Sacramento_NOV8_8PM_C25_M_AW_EN_Feed_6-28-25,W_30-50_EN_Feed_NOV8_Sacramento_8PM_6-28-25,Video_EN_SAC_NOV8_8PM_PissGuy_6-27-25,"Feed: video feeds",not_delivering,ad,W_30-50_EN_Feed_NOV8_Sacramento_8PM_6-28-25,0,"7-day click or 1-day view",0,1,1,1,0,,,Reach,1,0,,2025-04-01,2025-09-17
FB_US_Sacramento_NOV8_8PM_C25_M_AW_EN_Feed_6-28-25,W_30-50_EN_Feed_NOV8_Sacramento_8PM_6-28-25,Video_EN_SAC_NOV8_8PM_FrenchPersian_6-28-25,"Facebook Stories",not_delivering,ad,W_30-50_EN_Feed_NOV8_Sacramento_8PM_6-28-25,0,"7-day click or 1-day view",0,4,1,4,0,,,Reach,4,0,,2025-04-01,2025-09-17
FB_US_Sacramento_NOV8_8PM_C25_M_AW_EN_Feed_6-28-25,W_30-50_EN_Feed_NOV8_Sacramento_8PM_6-28-25,Video_EN_SAC_NOV8_8PM_Big_6-28-25,"Feed: video feeds",not_delivering,ad,W_30-50_EN_Feed_NOV8_Sacramento_8PM_6-28-25,0,"7-day click or 1-day view",0,1,1,1,0,,,Reach,1,0,,2025-04-01,2025-09-17
FB_US_Sacramento_SMF_1108_8PM_C25_MW_LPView_EN_Feed_7-8-25,FB_MW_30-50_EN_Feed_NOV8_Sacramento_8PM_Comedy+Events+Max+Media_LD0906,Video_EN_Sacramento_NOV8_8PM_PissGuy_7-8-25,Unknown,active,ad,FB_MW_30-50_EN_Feed_NOV8_Sacramento_8PM_Comedy+Events+Max+Media_LD0906,0,"7-day click or 1-day view",,0,0,0,,,,"Landing page views",1,0,,2025-04-01,2025-09-17
FB_US_Sacramento_NOV8_8PM_C25_M_AW_EN_Feed_6-28-25,W_30-50_EN_Feed_NOV8_Sacramento_8PM_6-28-25,Video_EN_SAC_NOV8_8PM_FrenchPersian_6-28-25,"Feed: video feeds",not_delivering,ad,W_30-50_EN_Feed_NOV8_Sacramento_8PM_6-28-25,0,"7-day click or 1-day view",0,1,1,1,0,,,Reach,1,0,,2025-04-01,2025-09-17
US-Sacramento-Traffic-NOV2025-Target,Targeted,"T-video - Piss Guy","Search results",not_delivering,ad,Targeted,0,"7-day click or 1-day view",0,1,1,1,0,,,"Landing page views",,,,2025-04-01,2025-09-17
FB_US_Sacramento_NOV8_8PM_C25_W_AW_EN_Feed_6-28-25,W_30-50_EN_Feed_NOV8_Sacramento_8PM_6-28-25,Video_EN_SAC_NOV8_8PM_FrenchPersian_6-28-25,"Facebook Stories",not_delivering,ad,W_30-50_EN_Feed_NOV8_Sacramento_8PM_6-28-25,0,"7-day click or 1-day view",0,1,1,1,0,,,Reach,1,0,,2025-04-01,2025-09-17
US-Sacramento-Traffic-NOV2025-Target,Targeted,"T-video - Piss Guy","Facebook Notifications",not_delivering,ad,Targeted,0,"7-day click or 1-day view",0,1,1,1,0,,,"Landing page views",,,,2025-04-01,2025-09-17
